,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 1995,95944.12280701754,0.0,,,
March 1996,95944.12280701754,-90302.0,,,
June 1996,95944.12280701754,-90302.0,,,
September 1996,95944.12280701754,-90302.0,,,
December 1996,95944.12280701754,-90302.0,,,
March 1997,95944.12280701754,-153970.0,,,
June 1997,95944.12280701754,-153970.0,,,
September 1997,95944.12280701754,-153970.0,,,
December 1997,95944.12280701754,-153970.0,,,
March 1998,95944.12280701754,-287901.0,,,
June 1998,95944.12280701754,-287901.0,,,
September 1998,95944.12280701754,-287901.0,,,
December 1998,95944.12280701754,-287901.0,,,
March 1999,95944.12280701754,-213847.75,,,
June 1999,95944.12280701754,-213847.75,,,
September 1999,95944.12280701754,-213847.75,,,
December 1999,95944.12280701754,-213847.75,,,
March 2000,95944.12280701754,-169426.25,,,
June 2000,95944.12280701754,-169426.25,,,
September 2000,95944.12280701754,-169426.25,,,
December 2000,95944.12280701754,-169426.25,,,
March 2001,95944.12280701754,32136.25,,,
June 2001,95944.12280701754,32136.25,,,
September 2001,95944.12280701754,32136.25,,,
December 2001,95944.12280701754,32136.25,,,
March 2002,95944.12280701754,-34332.25,,,
June 2002,95944.12280701754,-34332.25,,,
September 2002,95944.12280701754,-34332.25,,,
December 2002,95944.12280701754,-34332.25,,,
March 2003,95944.12280701754,-24101.0,,,
June 2003,95944.12280701754,-24101.0,,,
September 2003,95944.12280701754,-24101.0,,,
December 2003,95944.12280701754,-24101.0,,,
March 2004,95944.12280701754,-55940.75,,,
June 2004,95944.12280701754,-55940.75,,,
September 2004,95944.12280701754,-55940.75,,,
December 2004,95944.12280701754,-55940.75,,,
March 2005,95944.12280701754,-114317.75,,,
June 2005,95944.12280701754,-114317.75,,,
September 2005,95944.12280701754,-114317.75,,,
December 2005,95944.12280701754,-114317.75,,,
March 2006,95944.12280701754,-1365963.75,,,
June 2006,95944.12280701754,-1365963.75,,,
September 2006,95944.12280701754,-1365963.75,,,
December 2006,95944.12280701754,-1365963.75,,,
March 2007,95944.12280701754,-814933.0,,,
June 2007,95944.12280701754,-814933.0,,,
September 2007,95944.12280701754,-814933.0,,,
December 2007,95944.12280701754,-814933.0,,,
March 2008,95944.12280701754,-130026.25,,,
June 2008,95944.12280701754,-130026.25,,,
September 2008,95944.12280701754,-130026.25,,,
December 2008,95944.12280701754,-130026.25,,,
March 2009,95944.12280701754,-444869.25,,,
June 2009,95944.12280701754,-444869.25,,,
September 2009,95944.12280701754,-444869.25,,,
December 2009,95944.12280701754,-444869.25,,,
March 2010,348910.5,-465270.5,,,
June 2010,348910.5,-465270.5,,,
September 2010,585506.0,-790348.0,,,
December 2010,374443.0,-581194.0,3532696.0,599345.0,2933351.0
March 2011,292582.0,-384701.0,,,
June 2011,292582.0,-2951002.0,,,
September 2011,178709.0,-446985.0,188076.0,119953.0,
December 2011,730984.0,-844650.0,237426.0,237426.0,
