,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,,-79651.75,,,
June 2011,,-79651.75,,,
September 2011,,-79651.75,,,
December 2011,,-79651.75,,,
March 2012,103313.0,14387.0,,,
June 2012,140795.0,-19778.0,,,
September 2012,125903.0,8656.0,,,
December 2012,261453.0,-132313.0,981024.0,93752.0,272763.0
March 2013,112498.0,-8286.0,,,
June 2013,112345.0,-11863.0,925199.0,268769.0,
September 2013,99901.0,-16135.0,885713.0,288406.0,
December 2013,205063.0,-73280.0,775858.0,89139.0,205462.0
March 2014,111023.0,-23771.0,733672.0,154156.0,
