,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,10300000.0,214650000.0,-27250000.0,,
June 2019,10300000.0,214650000.0,-27250000.0,,
September 2019,10300000.0,214650000.0,-27250000.0,,
December 2019,10300000.0,214650000.0,-27250000.0,,
March 2020,8050000.0,214100000.0,3900000.0,,
June 2020,8050000.0,179800000.0,16400000.0,,
September 2020,8050000.0,189000000.0,13000000.0,,
December 2020,8050000.0,252800000.0,-71800000.0,4286100000.0,950300000.0
March 2021,8350000.0,243100000.0,-95700000.0,4137500000.0,903100000.0
June 2021,8350000.0,206200000.0,-1300000.0,4154100000.0,921100000.0
September 2021,8350000.0,193200000.0,-42100000.0,4095700000.0,915600000.0
December 2021,8350000.0,185800000.0,-35700000.0,4300000000.0,1088200000.0
March 2022,,213700000.0,-39100000.0,4350500000.0,1153800000.0
June 2022,,209700000.0,-34200000.0,4288400000.0,1204700000.0
