,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,11060750.0,150688750.0,5389250.0,,
June 2014,11060750.0,150688750.0,5389250.0,,
September 2014,11060750.0,150688750.0,5389250.0,,
December 2014,11060750.0,150688750.0,5389250.0,,
March 2015,11314000.0,156503500.0,14802000.0,,
June 2015,11314000.0,156503500.0,18654000.0,,
September 2015,11395000.0,144246000.0,-13987000.0,,
December 2015,11954000.0,146765000.0,-20436000.0,1758973000.0,671523000.0
March 2016,11130000.0,155318000.0,23662000.0,,
June 2016,11693000.0,158121000.0,27055000.0,,
September 2016,12473000.0,142995000.0,-6167000.0,1738640000.0,676412000.0
December 2016,13508000.0,144370000.0,-179000.0,1736171000.0,664531000.0
March 2017,12507000.0,147812000.0,38114000.0,1845327000.0,789852000.0
June 2017,11817000.0,151633000.0,33016000.0,1752848000.0,713844000.0
September 2017,11060000.0,142017000.0,9318000.0,1705560000.0,673666000.0
December 2017,12764000.0,138375000.0,18247000.0,1727324000.0,687076000.0
March 2018,12392000.0,151368000.0,41484000.0,1882888000.0,847136000.0
June 2018,12916000.0,171685000.0,39907000.0,1779298000.0,763776000.0
September 2018,12787000.0,148653000.0,7063000.0,1714837000.0,709814000.0
December 2018,13394000.0,140177000.0,11418000.0,1691621000.0,664001000.0
March 2019,12751000.0,155426000.0,34926000.0,1877290000.0,812635000.0
June 2019,12920000.0,170223000.0,38488000.0,1807437000.0,764693000.0
September 2019,12746000.0,158857000.0,29797000.0,1820967000.0,765094000.0
December 2019,13184000.0,142997000.0,17859000.0,1817049000.0,742818000.0
March 2020,13220000.0,152723000.0,8877000.0,1887699000.0,829478000.0
June 2020,11132000.0,130535000.0,2313000.0,1897719000.0,838740000.0
September 2020,10611000.0,153724000.0,63216000.0,1839086000.0,787102000.0
December 2020,13979000.0,173621000.0,21600000.0,1866555000.0,799807000.0
March 2021,12329000.0,176369000.0,84958000.0,1968882000.0,923062000.0
June 2021,13021000.0,210255000.0,81085000.0,2066692000.0,1033560000.0
September 2021,14597000.0,199787000.0,39264000.0,2075225000.0,1047965000.0
December 2021,15388000.0,209011000.0,-26434000.0,2005836000.0,969176000.0
March 2022,13976000.0,195691000.0,81045000.0,2085803000.0,1054942000.0
June 2022,13938000.0,239167000.0,66454000.0,2096147000.0,1070223000.0
