,OperatingExpenses,NetIncomeLoss,Assets
March 2013,0.0,0.0,209000.0
June 2013,65000.0,-65240.0,3289456.0
September 2013,604000.0,-138000.0,133524530.0
December 2013,1635343.0,-427274.0,355670000.0
March 2014,23091000.0,-14670000.0,983781000.0
June 2014,12099000.0,-4199000.0,1380507000.0
September 2014,18580000.0,-10601000.0,1407971000.0
December 2014,41361000.0,-26238000.0,1615884000.0
March 2015,27113000.0,-12213000.0,1806833000.0
June 2015,41413000.0,-19907000.0,2032196000.0
September 2015,42174000.0,-9775000.0,2096492000.0
December 2015,40447000.0,-15837000.0,2134683000.0
March 2016,37483000.0,-2197000.0,2227115000.0
June 2016,40030000.0,-10212000.0,2201894000.0
September 2016,38093000.0,-4081000.0,2231546000.0
December 2016,38441000.0,-13594000.0,2209446000.0
March 2017,36976000.0,620000.0,2219280000.0
June 2017,39130000.0,5784000.0,2296201000.0
September 2017,37103000.0,9821000.0,2350525000.0
December 2017,38427000.0,10308000.0,2330997000.0
March 2018,37270000.0,10327000.0,2432861000.0
June 2018,37119000.0,-334000.0,2398943000.0
September 2018,37348000.0,45484000.0,2356797000.0
December 2018,35281000.0,41251000.0,2304553000.0
March 2019,32272000.0,14827000.0,2267587000.0
June 2019,34021000.0,3078000.0,2261839000.0
September 2019,35737000.0,8959000.0,2196365000.0
December 2019,30479000.0,5708000.0,2234803000.0
March 2020,,-8180000.0,2149544000.0
June 2020,,-1191000.0,2173769000.0
September 2020,,3303000.0,2224029000.0
December 2020,,18411000.0,2358918000.0
March 2021,,511000.0,2314771000.0
June 2021,,1966000.0,2321613000.0
September 2021,,35411000.0,2234649000.0
December 2021,,-10042000.0,2142869000.0
March 2022,,68968000.0,2145447000.0
