,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,15750000.0,166750000.0,65750000.0,,
June 2009,15750000.0,166750000.0,65750000.0,,
September 2009,15750000.0,166750000.0,65750000.0,,
December 2009,15750000.0,166750000.0,65750000.0,,
March 2010,17500000.0,167000000.0,70500000.0,,
June 2010,17500000.0,167000000.0,70500000.0,,
September 2010,18000000.0,183000000.0,91000000.0,,
December 2010,21000000.0,220000000.0,97000000.0,3735000000.0,1336000000.0
March 2011,24000000.0,210000000.0,78000000.0,,
June 2011,26000000.0,219000000.0,72000000.0,,
September 2011,23000000.0,215000000.0,77000000.0,4151000000.0,1480000000.0
December 2011,27000000.0,233000000.0,52000000.0,4393000000.0,1642000000.0
March 2012,28000000.0,231000000.0,63000000.0,4513000000.0,1735000000.0
June 2012,28000000.0,220000000.0,89000000.0,4482000000.0,1749000000.0
September 2012,24000000.0,231000000.0,72000000.0,4596000000.0,1834000000.0
December 2012,26000000.0,232000000.0,73000000.0,4679000000.0,1874000000.0
March 2013,26000000.0,236000000.0,41000000.0,4589000000.0,1757000000.0
June 2013,28000000.0,252000000.0,46000000.0,4611000000.0,1779000000.0
September 2013,24000000.0,256000000.0,73000000.0,4784000000.0,1899000000.0
December 2013,26000000.0,242000000.0,68000000.0,4857000000.0,2009000000.0
March 2014,27000000.0,224000000.0,49000000.0,4887000000.0,1991000000.0
June 2014,27000000.0,242000000.0,86000000.0,4900000000.0,2016000000.0
September 2014,24000000.0,222000000.0,106000000.0,4814000000.0,2025000000.0
December 2014,26000000.0,232000000.0,96000000.0,4833000000.0,2102000000.0
March 2015,23000000.0,206000000.0,64000000.0,4620000000.0,1973000000.0
June 2015,25000000.0,218000000.0,74000000.0,4719000000.0,2056000000.0
September 2015,23000000.0,207000000.0,88000000.0,4645000000.0,2017000000.0
December 2015,24000000.0,223000000.0,114000000.0,4657000000.0,2005000000.0
March 2016,25000000.0,219000000.0,66000000.0,5304000000.0,2575000000.0
June 2016,27000000.0,227000000.0,71000000.0,4694000000.0,2007000000.0
September 2016,23000000.0,219000000.0,73000000.0,4778000000.0,2092000000.0
December 2016,35000000.0,250000000.0,50000000.0,6474000000.0,1839000000.0
March 2017,42000000.0,272000000.0,56000000.0,6527000000.0,1863000000.0
June 2017,44000000.0,270000000.0,99000000.0,6707000000.0,1961000000.0
September 2017,45000000.0,270000000.0,105000000.0,6783000000.0,1995000000.0
December 2017,49000000.0,278000000.0,71000000.0,6860000000.0,2071000000.0
March 2018,41000000.0,296000000.0,79000000.0,7350000000.0,2066000000.0
June 2018,50000000.0,293000000.0,115000000.0,7232000000.0,2106000000.0
September 2018,46000000.0,279000000.0,130000000.0,7326000000.0,2204000000.0
December 2018,52000000.0,293000000.0,225000000.0,7222000000.0,2094000000.0
March 2019,51000000.0,303000000.0,79000000.0,7468000000.0,2081000000.0
June 2019,47000000.0,294000000.0,139000000.0,7674000000.0,2258000000.0
September 2019,44000000.0,273000000.0,65000000.0,7515000000.0,2263000000.0
December 2019,49000000.0,288000000.0,118000000.0,7710000000.0,2450000000.0
March 2020,49000000.0,297000000.0,38000000.0,7591000000.0,2462000000.0
June 2020,44000000.0,288000000.0,31000000.0,8444000000.0,3301000000.0
September 2020,45000000.0,266000000.0,37000000.0,8448000000.0,3311000000.0
December 2020,49000000.0,292000000.0,148000000.0,8750000000.0,3523000000.0
March 2021,50000000.0,301000000.0,87000000.0,8545000000.0,3401000000.0
June 2021,53000000.0,304000000.0,113000000.0,8785000000.0,3623000000.0
September 2021,49000000.0,273000000.0,114000000.0,8151000000.0,3057000000.0
December 2021,52000000.0,301000000.0,113000000.0,8276000000.0,3160000000.0
March 2022,52000000.0,304000000.0,82000000.0,8219000000.0,3118000000.0
June 2022,53000000.0,314000000.0,112000000.0,8189000000.0,3174000000.0
