,OperatingExpenses,NetIncomeLoss,Assets
March 2009,301018.25,,
June 2009,301018.25,,
September 2009,301018.25,,
December 2009,301018.25,,
March 2010,517199.0,,
June 2010,504385.0,,
September 2010,540276.0,,
December 2010,722860.0,,404445275.0
March 2011,684746.0,,
June 2011,927775.0,,551464088.0
September 2011,1215631.0,,509615214.0
December 2011,1006860.0,,465297742.0
March 2012,860435.0,4929238.5,420847578.0
June 2012,662947.0,4929238.5,338479234.0
September 2012,627264.0,4929238.5,357725238.0
December 2012,741883.0,4929238.5,354256954.0
March 2013,562631.0,-15489392.0,302304908.0
June 2013,500169.0,-78382070.0,216910468.0
September 2013,456752.0,19452844.0,230104169.0
December 2013,400436.0,-23282770.0,183319612.0
March 2014,364619.0,9584839.0,200609924.0
June 2014,355945.0,6118787.0,198716797.0
September 2014,389217.0,-21965344.0,170585540.0
December 2014,307941.0,-6118779.0,156789542.0
March 2015,292740.0,1982383.0,146355912.0
June 2015,246034.0,-3021492.0,130830788.0
September 2015,218890.0,-6735846.0,110079164.0
December 2015,199598.0,-5038375.0,96949469.0
March 2016,231147.0,15120711.0,156597857.0
June 2016,330670.0,15358722.0,220005554.0
September 2016,602924.0,-4818570.0,293411061.0
December 2016,388708.0,-31760758.0,140842955.0
March 2017,279646.0,13109179.0,160310812.0
June 2017,288169.0,-5071143.0,156398311.0
September 2017,317642.0,3713867.0,168001300.0
December 2017,295593.0,2888521.0,154829376.0
March 2018,332086.0,-201260.0,177929021.0
June 2018,286462.0,-6827083.0,132255226.0
September 2018,233765.0,-7377800.0,110440601.0
December 2018,223976.0,7047702.0,110001540.0
March 2019,248916.0,-409631.0,116176166.0
June 2019,204580.0,7352734.0,116466308.0
September 2019,248332.0,6308437.0,133936288.0
December 2019,286452.0,4346703.0,141829370.0
March 2020,271260.0,-3520205.0,142515961.0
June 2020,265974.0,22257623.0,143798409.0
September 2020,318284.0,11760339.0,167151117.0
December 2020,295363.0,2058760.0,142058754.0
March 2021,238437.0,-12875808.0,114087899.0
June 2021,230352.0,3980759.0,123288965.0
September 2021,223486.0,-5384791.0,112917459.0
December 2021,218505.0,4578484.0,112726724.0
March 2022,232216.0,7285126.0,135594467.0
June 2022,241147.0,-13014401.0,108521619.0
