,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,26425000.0,-5125000.0,,,
June 2009,26425000.0,-5125000.0,,,
September 2009,26425000.0,-5125000.0,,,
December 2009,26425000.0,-5125000.0,,,
March 2010,25500000.0,-5800000.0,,,
June 2010,26500000.0,-2300000.0,164100000.0,125800000.0,18600000.0
September 2010,26600000.0,-4500000.0,147900000.0,109200000.0,19500000.0
December 2010,24700000.0,-6300000.0,126100000.0,88400000.0,19800000.0
March 2011,23300000.0,-6700000.0,146200000.0,109100000.0,19600000.0
June 2011,25600000.0,-1900000.0,161100000.0,123700000.0,19300000.0
September 2011,25400000.0,-1700000.0,150800000.0,114700000.0,18400000.0
December 2011,24100000.0,-2900000.0,126500000.0,90700000.0,18600000.0
March 2012,23500000.0,-2900000.0,150500000.0,115900000.0,17600000.0
June 2012,24600000.0,1600000.0,157100000.0,123000000.0,17400000.0
September 2012,25600000.0,3600000.0,152600000.0,119700000.0,17100000.0
December 2012,24300000.0,-2800000.0,137500000.0,106300000.0,15600000.0
March 2013,24500000.0,-2000000.0,160700000.0,129100000.0,15800000.0
June 2013,26200000.0,2600000.0,156900000.0,125300000.0,15800000.0
September 2013,27000000.0,3000000.0,161700000.0,130200000.0,15500000.0
December 2013,27100000.0,-400000.0,151000000.0,118300000.0,16100000.0
March 2014,26700000.0,-4000000.0,176100000.0,143800000.0,16000000.0
June 2014,29400000.0,3200000.0,189500000.0,156800000.0,16300000.0
September 2014,29700000.0,3500000.0,182500000.0,149600000.0,16100000.0
December 2014,28500000.0,-500000.0,158000000.0,124600000.0,16500000.0
March 2015,27900000.0,0.0,189500000.0,156800000.0,
June 2015,30000000.0,5100000.0,190300000.0,157500000.0,
September 2015,30800000.0,20500000.0,204400000.0,154100000.0,
December 2015,30500000.0,400000.0,177400000.0,128200000.0,
March 2016,28900000.0,1400000.0,208600000.0,159600000.0,
June 2016,32200000.0,10400000.0,226800000.0,169800000.0,
September 2016,33600000.0,4700000.0,226900000.0,171400000.0,
December 2016,33800000.0,-200000.0,202300000.0,150100000.0,
March 2017,37000000.0,-900000.0,241000000.0,184900000.0,
June 2017,38100000.0,2200000.0,264900000.0,208100000.0,
September 2017,38200000.0,1400000.0,266500000.0,208900000.0,
December 2017,42400000.0,-9800000.0,245900000.0,190400000.0,
March 2018,39200000.0,-500000.0,309600000.0,252200000.0,
June 2018,43000000.0,200000.0,338200000.0,279600000.0,
September 2018,41100000.0,1200000.0,323200000.0,264600000.0,
December 2018,44200000.0,-7300000.0,278000000.0,218500000.0,
March 2019,39600000.0,-3200000.0,346200000.0,251600000.0,
June 2019,41000000.0,-10300000.0,334100000.0,252900000.0,
September 2019,41400000.0,1600000.0,333100000.0,247200000.0,
December 2019,43600000.0,-9400000.0,301500000.0,214900000.0,
March 2020,39000000.0,-8900000.0,329000000.0,255100000.0,
June 2020,34700000.0,1600000.0,288200000.0,215000000.0,
September 2020,35800000.0,6100000.0,274400000.0,204000000.0,
December 2020,36100000.0,300000.0,252600000.0,185900000.0,
March 2021,36900000.0,8100000.0,310900000.0,244800000.0,
June 2021,39500000.0,14900000.0,308300000.0,242100000.0,
September 2021,39300000.0,18700000.0,324500000.0,251600000.0,
December 2021,40100000.0,6800000.0,309800000.0,239000000.0,
March 2022,42000000.0,15500000.0,367300000.0,297800000.0,
