,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,,
June 2010,,,
September 2010,,,
December 2010,,,
March 2011,210786.0,126848.0,
June 2011,,,
September 2011,,,
December 2011,,,2406160.0
March 2012,197439.0,178144.0,2470973.0
June 2012,358800.3333333333,143002.66666666666,
September 2012,358800.3333333333,143002.66666666666,
December 2012,358800.3333333333,143002.66666666666,2417970.0
March 2013,343736.0,140870.0,
June 2013,343736.0,140870.0,
September 2013,343736.0,140870.0,
December 2013,343736.0,140870.0,2365026.0
March 2014,,,
June 2014,,,
September 2014,,,
December 2014,,,
