,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2019,56382000.0,-31080750.0,,
June 2019,56382000.0,-31080750.0,,
September 2019,56382000.0,-31080750.0,,
December 2019,56382000.0,-31080750.0,,
March 2020,34653000.0,-1361000.0,,
June 2020,35242000.0,429000.0,,
September 2020,39014000.0,-1702000.0,,
December 2020,40789000.0,204000.0,218210000.0,143547000.0
March 2021,43442000.0,2200000.0,268592000.0,155238000.0
June 2021,66554000.0,-16863000.0,443229000.0,328453000.0
September 2021,55162000.0,-1580000.0,463913000.0,346592000.0
December 2021,52613000.0,4398000.0,537678000.0,356216000.0
March 2022,62296000.0,1360000.0,568317000.0,382046000.0
June 2022,67035000.0,3348000.0,606410000.0,415004000.0
