,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,780000.0,9051750.0,,,
March 2009,780000.0,9051750.0,,,
June 2009,780000.0,9051750.0,,,
September 2009,780000.0,9051750.0,,,
December 2009,680500.0,8081500.0,2218750.0,,
March 2010,680500.0,8081500.0,2218750.0,,
June 2010,637000.0,9480000.0,2218750.0,,
September 2010,830000.0,9827000.0,2218750.0,551543000.0,371630000.0
December 2010,753000.0,9120000.0,5256000.0,,
March 2011,862000.0,10158000.0,6216000.0,,
June 2011,733000.0,10710000.0,8397000.0,588490000.0,413135000.0
September 2011,911000.0,11227000.0,11259000.0,596569000.0,411435000.0
December 2011,765000.0,9816000.0,8443000.0,602220000.0,415398000.0
March 2012,814000.0,10687000.0,15151000.0,617943000.0,431158000.0
June 2012,835000.0,10382000.0,13732000.0,623354000.0,436392000.0
September 2012,871000.0,9776000.0,12856000.0,626926000.0,426225000.0
December 2012,858000.0,9811000.0,5835000.0,637914000.0,428436000.0
March 2013,852000.0,9414000.0,6436000.0,629101000.0,412564000.0
June 2013,853000.0,9761000.0,5297000.0,622495000.0,403272000.0
September 2013,942000.0,9179000.0,4009000.0,597852000.0,395904000.0
December 2013,878000.0,9956000.0,5835000.0,598204000.0,386468000.0
March 2014,885000.0,9482000.0,-1223000.0,611734000.0,389851000.0
June 2014,867000.0,10085000.0,2096000.0,614987000.0,391515000.0
September 2014,926000.0,9170000.0,6370000.0,610771000.0,384833000.0
December 2014,887000.0,9736000.0,6381000.0,606820000.0,388672000.0
March 2015,926000.0,9619000.0,11719000.0,621799000.0,387424000.0
June 2015,878000.0,12412000.0,6602000.0,635108000.0,399647000.0
September 2015,907000.0,10805000.0,5784000.0,638191000.0,385442000.0
December 2015,915000.0,10276000.0,228000.0,647547000.0,390228000.0
March 2016,913000.0,9524000.0,-1162000.0,644141000.0,385692000.0
June 2016,916000.0,9211000.0,2792000.0,636662000.0,377506000.0
September 2016,954000.0,10673000.0,3162000.0,649601000.0,366260000.0
December 2016,943000.0,10312000.0,-672000.0,647069000.0,366541000.0
March 2017,991000.0,10541000.0,-1890000.0,647837000.0,372991000.0
June 2017,941000.0,10564000.0,-3967000.0,642759000.0,363383000.0
September 2017,980000.0,10976000.0,-3661000.0,621819000.0,355168000.0
December 2017,888000.0,10770000.0,-22526000.0,604615000.0,369708000.0
March 2018,965000.0,12284000.0,-2068000.0,597887000.0,365659000.0
June 2018,1018000.0,13686000.0,713000.0,597464000.0,361777000.0
September 2018,914000.0,10371000.0,2130000.0,588694000.0,366349000.0
December 2018,834000.0,11128000.0,-1603000.0,582534000.0,363327000.0
March 2019,859000.0,10663000.0,1509000.0,587732000.0,369974000.0
June 2019,830000.0,10985000.0,3802000.0,587823000.0,374976000.0
September 2019,1069000.0,11419000.0,6037000.0,593800000.0,371873000.0
December 2019,882000.0,11507000.0,3268000.0,606967000.0,385797000.0
March 2020,1028000.0,10785000.0,4068000.0,622784000.0,403530000.0
June 2020,867000.0,9824000.0,-8097000.0,604012000.0,390523000.0
September 2020,936000.0,8191000.0,-5717000.0,560724000.0,351535000.0
December 2020,787000.0,9733000.0,-8027000.0,554401000.0,346123000.0
March 2021,864000.0,11257000.0,-3632000.0,555420000.0,350464000.0
June 2021,831000.0,11475000.0,422000.0,563608000.0,362589000.0
September 2021,921000.0,11005000.0,2554000.0,546455000.0,361606000.0
December 2021,905000.0,11362000.0,4659000.0,530609000.0,349057000.0
March 2022,944000.0,11782000.0,8484000.0,565513000.0,386827000.0
June 2022,957000.0,11847000.0,15608000.0,614524000.0,437695000.0
