,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,15621750.0,529500.0,9235750.0,-12583250.0,,
June 2009,15621750.0,529500.0,9235750.0,-12583250.0,,
September 2009,15621750.0,529500.0,9235750.0,-12583250.0,,
December 2009,15621750.0,529500.0,9235750.0,-12583250.0,,
March 2010,11746000.0,362000.0,10190000.0,-9513000.0,,
June 2010,14764000.0,364000.0,13218000.0,-6162000.0,,
September 2010,10063000.0,294000.0,8539000.0,-1163000.0,,
December 2010,22664000.0,421000.0,9914000.0,-26627000.0,184807000.0,79757000.0
March 2011,11861000.0,499000.0,10341000.0,10374000.0,,
June 2011,14338000.0,594000.0,12729000.0,2126000.0,193683000.0,94068000.0
September 2011,14612000.0,523000.0,13096000.0,17917000.0,211028000.0,111278000.0
December 2011,16121000.0,721000.0,14446000.0,991000.0,232012000.0,132061000.0
March 2012,16703000.0,832000.0,14913000.0,3606000.0,204192000.0,104905000.0
June 2012,17436000.0,622000.0,15776000.0,13178000.0,201678000.0,100083000.0
September 2012,19250000.0,909000.0,17171000.0,9806000.0,218135000.0,113765000.0
December 2012,19609000.0,819000.0,18555000.0,23201000.0,219867000.0,96214000.0
March 2013,20082000.0,875000.0,18017000.0,7765000.0,218483000.0,95370000.0
June 2013,24063000.0,979000.0,21081000.0,8440000.0,383110000.0,142959000.0
September 2013,22415000.0,835000.0,19542000.0,8968000.0,380979000.0,144014000.0
December 2013,22241000.0,1063000.0,19557000.0,11005000.0,375581000.0,137661000.0
March 2014,24883000.0,1026000.0,21572000.0,12018000.0,390516000.0,145734000.0
June 2014,24635000.0,1280000.0,20854000.0,11041000.0,408221000.0,162930000.0
September 2014,25231000.0,1293000.0,21499000.0,14272000.0,412418000.0,169212000.0
December 2014,-2604000.0,1377000.0,23221000.0,16272000.0,423276000.0,179599000.0
March 2015,27816000.0,1252000.0,23888000.0,-1515000.0,415007000.0,167746000.0
June 2015,47860000.0,1670000.0,23021000.0,-12547000.0,403393000.0,153102000.0
September 2015,28450000.0,2031000.0,23634000.0,1975000.0,400945000.0,152444000.0
December 2015,-20098000.0,1704000.0,24940000.0,-1375000.0,403090000.0,151742000.0
March 2016,23426000.0,1947000.0,25453000.0,-30185000.0,364582000.0,154430000.0
June 2016,21562000.0,2048000.0,21982000.0,-2280000.0,365344000.0,153599000.0
September 2016,24607000.0,2531000.0,24424000.0,-2746000.0,382540000.0,160755000.0
December 2016,28387000.0,2794000.0,8291000.0,-13919000.0,386588000.0,188618000.0
March 2017,80577000.0,3141000.0,22581000.0,-11978000.0,377050000.0,176293000.0
June 2017,86429000.0,4109000.0,6303666.666666667,-3826000.0,359177000.0,159069000.0
September 2017,82561000.0,2691000.0,6303666.666666667,-3102000.0,349743000.0,149331000.0
December 2017,,3704000.0,6303666.666666667,-8489000.0,329888000.0,138451000.0
March 2018,67301000.0,2754000.0,7866750.0,67000.0,338822000.0,141062000.0
June 2018,86686000.0,3102000.0,7866750.0,-75034000.0,281043000.0,147864000.0
September 2018,57789000.0,2511000.0,7866750.0,-3932000.0,293302000.0,160701000.0
December 2018,,1989000.0,7866750.0,8559000.0,285883000.0,194782000.0
March 2019,57522000.0,2285000.0,6993750.0,32992000.0,281051.0,192673000.0
June 2019,48551000.0,2076000.0,6993750.0,-14413000.0,263816000.0,179179000.0
September 2019,33732000.0,2297000.0,6993750.0,-11110000.0,249357000.0,166498000.0
