,NetIncomeLoss,Assets
March 2008,784500.0,
June 2008,784500.0,
September 2008,784500.0,
December 2008,784500.0,
March 2009,-53496000.0,
June 2009,28187000.0,
September 2009,37418000.0,
December 2009,-142351000.0,3147762000.0
March 2010,-33534000.0,
June 2010,44572000.0,2808884000.0
September 2010,64091000.0,3123698000.0
December 2010,99850000.0,3422532000.0
March 2011,55007000.0,3159360000.0
June 2011,62004000.0,3081014000.0
September 2011,62699000.0,3136469000.0
December 2011,-4793000.0,3081936000.0
March 2012,25552000.0,2907998000.0
June 2012,30821000.0,2977854000.0
September 2012,33301000.0,2994946000.0
December 2012,-5365000.0,2986893000.0
March 2013,15360000.0,2728167000.0
June 2013,31353000.0,2921229000.0
September 2013,60282000.0,2956456000.0
December 2013,53217000.0,3011137000.0
March 2014,80842000.0,2898203000.0
June 2014,85192000.0,3079476000.0
September 2014,88859000.0,3042890000.0
December 2014,172384000.0,3332236000.0
March 2015,55953000.0,2827731000.0
June 2015,374113000.0,4151941000.0
September 2015,398521000.0,4148037000.0
December 2015,157786000.0,4477774000.0
March 2016,66823000.0,4011591000.0
June 2016,80357000.0,4215621000.0
September 2016,112536000.0,4302303000.0
December 2016,127982000.0,4556508000.0
March 2017,107553000.0,4385258000.0
June 2017,120378000.0,4769762000.0
September 2017,109210000.0,4836388000.0
December 2017,-83558000.0,4928677000.0
March 2018,159692000.0,4485095000.0
June 2018,146963000.0,4627992000.0
September 2018,107074000.0,4944778000.0
December 2018,113396000.0,4997241000.0
March 2019,97042000.0,5499477000.0
June 2019,65777000.0,5507473000.0
September 2019,46704000.0,5551879000.0
December 2019,76977000.0,5639581000.0
March 2020,64022000.0,5095123000.0
June 2020,73458000.0,5312118000.0
September 2020,75092000.0,5466997000.0
December 2020,189889000.0,5971861000.0
March 2021,87300000.0,6209559000.0
June 2021,123178000.0,6406800000.0
September 2021,107209000.0,6726580000.0
December 2021,210377000.0,7147181000.0
March 2022,113876000.0,6848346000.0
June 2022,95480000.0,6711796000.0
