,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,17314500.0,3113250.0,1660750.0,,
June 2019,17314500.0,3113250.0,1660750.0,,
September 2019,17314500.0,3113250.0,1660750.0,,
December 2019,17314500.0,3113250.0,1660750.0,,
March 2020,17263000.0,2919000.0,904000.0,,
June 2020,16443000.0,2971000.0,653000.0,,
September 2020,19515000.0,3390000.0,6231000.0,,
December 2020,22586000.0,2970000.0,18825000.0,371246000.0,327114000.0
March 2021,24666000.0,3738000.0,4918000.0,333470000.0,291106000.0
June 2021,26437000.0,3860000.0,9921000.0,383778000.0,331588000.0
September 2021,28018000.0,4139000.0,13526000.0,438845000.0,378092000.0
December 2021,30685000.0,4148000.0,28239000.0,550215000.0,460749000.0
March 2022,31979000.0,4773000.0,4779000.0,497609000.0,404874000.0
June 2022,34264000.0,5075000.0,7819000.0,570231000.0,460075000.0
