,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,,-150.0,,
June 2013,,-150.0,,
September 2013,,-150.0,,
December 2013,,-150.0,,
March 2014,7455.0,-7455.0,15918.0,15918.0
June 2014,6058.0,-6058.0,34087.0,34087.0
September 2014,9304.0,-9304.0,24883.0,24883.0
December 2014,28142.0,-28233.0,6544.0,6544.0
March 2015,25272.0,-25272.0,21.0,21.0
June 2015,126494.0,-939740.0,71609.0,
September 2015,125522.0,74788.0,59129.0,
December 2015,92392.0,-128889.0,26279.0,
March 2016,157697.0,-154065.0,5970.0,
June 2016,137042.0,-174233.0,340.0,
September 2016,11708.0,-1118296.0,62.0,
December 2016,31913.0,2039493.0,2865.0,2865.0
March 2017,54192.0,-343485.0,18370.0,18370.0
June 2017,55674.0,-169044.0,100031.0,
September 2017,7813.0,-57860.0,102455.0,
December 2017,108595.0,1022321.0,136157.0,
