,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,79825750.0,52619750.0,,
June 2008,79825750.0,52619750.0,,
September 2008,79825750.0,52619750.0,,
December 2008,79825750.0,52619750.0,,
March 2009,92912000.0,-33814000.0,,
June 2009,81930000.0,25479000.0,,
September 2009,88987000.0,34210000.0,,
December 2009,101241000.0,-5221000.0,7581769000.0,2282956000.0
March 2010,87001000.0,26988000.0,,
June 2010,95668000.0,52405000.0,7369175000.0,2140798000.0
September 2010,103030000.0,-33508000.0,7361883000.0,2186143000.0
December 2010,105555000.0,114242000.0,6674497000.0,1561136000.0
March 2011,87661000.0,173804000.0,6783167000.0,1745317000.0
June 2011,91912000.0,122031000.0,7107712000.0,2070862000.0
September 2011,107935000.0,127063000.0,7428974000.0,2205130000.0
December 2011,101545000.0,190473000.0,6899496000.0,1726452000.0
March 2012,105950000.0,140564000.0,7403067000.0,2319938000.0
June 2012,99777000.0,138064000.0,7480591000.0,2470718000.0
September 2012,115785000.0,112035000.0,7956227000.0,2841284000.0
December 2012,120187000.0,111373000.0,7276594000.0,2202378000.0
March 2013,94909000.0,202963000.0,7535926000.0,2504504000.0
June 2013,132381000.0,129785000.0,7773339000.0,2490335000.0
September 2013,105026000.0,182020000.0,8069628000.0,2765556000.0
December 2013,116472000.0,213884000.0,9001920000.0,2968814000.0
March 2014,111277000.0,226896000.0,9113221000.0,3839184000.0
June 2014,128520000.0,203906000.0,9071342000.0,3618180000.0
September 2014,126834000.0,191406000.0,9181699000.0,3470319000.0
December 2014,125833000.0,109346000.0,9062861000.0,2782331000.0
March 2015,122200000.0,-44601000.0,9151680000.0,2382852000.0
June 2015,113707000.0,56460000.0,9283042000.0,2087703000.0
September 2015,116639000.0,73766000.0,9981185000.0,2348198000.0
December 2015,112247000.0,87221000.0,10459159000.0,2505778000.0
March 2016,117445000.0,75221000.0,10646560000.0,2605493000.0
June 2016,119505000.0,70391000.0,10610351000.0,2414543000.0
September 2016,144206000.0,-17437000.0,10925944000.0,2057197000.0
December 2016,166987000.0,113800000.0,11953557000.0,2990367000.0
March 2017,159962000.0,100816000.0,11829528000.0,3081410000.0
June 2017,164169000.0,74916000.0,11856899000.0,3040189000.0
September 2017,178506000.0,79767000.0,12427954000.0,3556552000.0
December 2017,182848000.0,491682000.0,12681739000.0,3423784000.0
March 2018,169585000.0,-204307000.0,12215174000.0,2448299000.0
June 2018,183631000.0,155756000.0,11816556000.0,1888458000.0
September 2018,192327000.0,156115000.0,12377491000.0,2336320000.0
December 2018,215872000.0,464866000.0,13216269000.0,2641376000.0
March 2019,217322000.0,104872000.0,13161227000.0,2241827000.0
June 2019,202224000.0,94551000.0,13165274000.0,1967323000.0
September 2019,246442000.0,-3496000.0,13277058000.0,2111252000.0
December 2019,230682000.0,-72942000.0,13871281000.0,2856337000.0
March 2020,234328000.0,-402037000.0,14273347000.0,3415364000.0
June 2020,152081000.0,-637564000.0,14885675000.0,4236381000.0
September 2020,160896000.0,-758142000.0,13967116000.0,3869477000.0
December 2020,173544000.0,-269502000.0,13869547000.0,3813147000.0
March 2021,179774000.0,-280978000.0,13166911000.0,3249766000.0
June 2021,197545000.0,-131369000.0,13022665000.0,3215089000.0
September 2021,197350000.0,-166249000.0,12607695000.0,2855886000.0
December 2021,221923000.0,-177190000.0,12530826000.0,2875917000.0
March 2022,196780000.0,-183324000.0,12179310000.0,2665607000.0
June 2022,200378000.0,-130051000.0,11788531000.0,2371214000.0
