,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,,,,
June 2008,,,,
September 2008,,,,
December 2008,,5551879000.0,404311000.0,
March 2009,32608000.0,,,
June 2009,-39883000.0,5435999000.0,293252000.0,
September 2009,-29818000.0,5396382000.0,197176000.0,
December 2009,,5395881000.0,175280000.0,
March 2010,77579000.0,5642101000.0,560946000.0,
June 2010,9052000.0,5762845000.0,373412000.0,
September 2010,-8168000.0,5837165000.0,276963000.0,
December 2010,-317719000.0,5498586000.0,1100442000.0,
March 2011,-25033000.0,,,
June 2011,51293000.0,5309907000.0,443888000.0,
September 2011,34755000.0,,,
December 2011,-2989000.0,5845470000.0,315263000.0,
March 2012,-41800000.0,6277945000.0,462879000.0,
June 2012,55676000.0,,,
September 2012,-53836000.0,6657720000.0,270535000.0,
December 2012,52962000.0,6728735000.0,327614000.0,
March 2013,-75610000.0,6866531000.0,370640000.0,
June 2013,143983000.0,6930182000.0,273448000.0,
September 2013,19178000.0,7030630000.0,222732000.0,
December 2013,28171000.0,7299086000.0,248301000.0,
March 2014,32521000.0,7482775000.0,279345000.0,
June 2014,171389000.0,7800558000.0,247579000.0,
September 2014,146418000.0,8034450000.0,236642000.0,
December 2014,284054000.0,8746780000.0,570292000.0,
March 2015,27684000.0,8844887000.0,510639000.0,
June 2015,-118594000.0,8805931000.0,373608000.0,
September 2015,-300948000.0,8397904000.0,423428000.0,
December 2015,-321827000.0,6900031000.0,439074000.0,
March 2016,-91710000.0,6705150000.0,391726000.0,
June 2016,-224936000.0,6380179000.0,145712000.0,
September 2016,-41971000.0,11327259000.0,379210000.0,
December 2016,-160709000.0,11282245000.0,281883000.0,
March 2017,170111000.0,11421745000.0,297537000.0,
June 2017,69550000.0,11621336000.0,360614000.0,
September 2017,-127700000.0,11637739000.0,337250000.0,
December 2017,221185000.0,11728841000.0,429234000.0,
March 2018,49238000.0,11730168000.0,337947000.0,
June 2018,-79836000.0,11826077000.0,384872000.0,
September 2018,48539000.0,11866136000.0,422484000.0,
December 2018,-1764422000.0,9708154000.0,602185000.0,
March 2019,1419000.0,9635064000.0,388478000.0,
June 2019,115185000.0,9728308000.0,459099000.0,
September 2019,-27581000.0,8854199000.0,412458000.0,
December 2019,-1805320000.0,6612403000.0,427802000.0,
March 2020,166195000.0,6589638000.0,467117000.0,6122521000.0
June 2020,-146569000.0,6452211000.0,331839000.0,6120372000.0
September 2020,-748790000.0,6012898000.0,209147000.0,5803751000.0
December 2020,17387000.0,6136936000.0,289840000.0,
March 2021,27151000.0,,,
June 2021,-156472000.0,6229433000.0,339712000.0,
September 2021,-350267000.0,6304189000.0,412355000.0,
December 2021,891366000.0,6660507000.0,736665000.0,
March 2022,-456808000.0,6560285000.0,575795000.0,
June 2022,452855000.0,6615103000.0,669395000.0,
