,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,10216000.0,7546000.0,-10760000.0,,
June 2018,12350000.0,9140000.0,-12348000.0,,
September 2018,17312000.0,10168000.0,-17406000.0,,
December 2018,20805000.0,15208000.0,-21230000.0,85325000.0,76243000.0
March 2019,20615000.0,15182000.0,-20219000.0,131268000.0,123983000.0
June 2019,24956000.0,18775000.0,-24639000.0,109997000.0,101916000.0
September 2019,22118000.0,16188000.0,-21961000.0,91212000.0,83214000.0
December 2019,18971000.0,14087000.0,-19512000.0,82306000.0,73279000.0
March 2020,19054000.0,13137000.0,-19551000.0,66819000.0,57469000.0
June 2020,18392000.0,12833000.0,-18922000.0,86979000.0,77235000.0
September 2020,22860000.0,15659000.0,-23131000.0,73145000.0,62432000.0
December 2020,19543000.0,14338000.0,-20016000.0,59344000.0,48721000.0
March 2021,22645000.0,17185000.0,-23042000.0,105026000.0,95032000.0
June 2021,23418000.0,17633000.0,-23889000.0,84290000.0,74603000.0
September 2021,22517000.0,17411000.0,-23085000.0,67804000.0,58304000.0
December 2021,20191000.0,15574000.0,-20272000.0,50137000.0,42311000.0
