,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2014,223600000.0,92800000.0,,
June 2014,223600000.0,59100000.0,,
September 2014,235500000.0,53600000.0,,
December 2014,220300000.0,62600000.0,8157500000.0,519300000.0
March 2015,192700000.0,90000000.0,,
June 2015,222500000.0,50800000.0,9356900000.0,1141900000.0
September 2015,200400000.0,63000000.0,8963600000.0,367900000.0
December 2015,251700000.0,63400000.0,10035600000.0,1235600000.0
March 2016,228700000.0,72200000.0,10091100000.0,948300000.0
June 2016,238700000.0,38900000.0,10151000000.0,658300000.0
September 2016,396100000.0,-52500000.0,10281800000.0,434700000.0
December 2016,265200000.0,58200000.0,10537700000.0,473700000.0
