,NetIncomeLoss,Assets
March 2009,4272250.0,
June 2009,4272250.0,
September 2009,4272250.0,
December 2009,4272250.0,
March 2010,7528000.0,
June 2010,5596000.0,
September 2010,-21730000.0,
December 2010,-357000.0,4929785000.0
March 2011,-898000.0,
June 2011,1979000.0,4712481000.0
September 2011,4079000.0,4632608000.0
December 2011,5876000.0,4596104000.0
March 2012,3945000.0,4596888000.0
June 2012,2324000.0,4851237000.0
September 2012,4095000.0,4818667000.0
December 2012,3815000.0,5006404000.0
March 2013,3214000.0,4763621000.0
June 2013,2906000.0,4701490000.0
September 2013,3500000.0,4684588000.0
December 2013,2958000.0,4583413000.0
March 2014,2472000.0,4537476000.0
June 2014,4576000.0,4425734000.0
September 2014,6524000.0,4359892000.0
