,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,,,607241.5,,,
December 2009,,,607241.5,,,
March 2010,,,607241.5,,,
June 2010,,,607241.5,,,
September 2010,1178038.0,20320.0,-86740.0,,,
December 2010,412133.0,19675.0,765304.0,,,
March 2011,981709.0,28326.0,170194.0,,,
June 2011,,,445154.0,10581867.0,9735739.0,846128.0
September 2011,805033.0,139760.0,538822.0,11193638.0,10382307.0,
December 2011,891952.0,100053.0,423167.0,11966096.0,11190692.0,775404.0
March 2012,840657.0,133335.0,306386.0,12213648.0,11441899.0,771749.0
