,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,77308250.0,,,
June 2007,77308250.0,,,
September 2007,77308250.0,,,
December 2007,77308250.0,,,
March 2008,116688000.0,,,
June 2008,66878000.0,,,
September 2008,73064000.0,,,
December 2008,65285000.0,3775404000.0,643041000.0,
March 2009,95582000.0,,,
June 2009,55001000.0,3768304000.0,475258000.0,
September 2009,47121000.0,3684794000.0,422005000.0,
December 2009,58621000.0,3803118000.0,515606000.0,
March 2010,116710000.0,4040562000.0,730288000.0,
June 2010,55543000.0,4017028000.0,656733000.0,
September 2010,38304000.0,4103752000.0,494332000.0,
December 2010,80250000.0,4363560000.0,486283000.0,158050000.0
March 2011,94268000.0,4389465000.0,429928000.0,
June 2011,63325000.0,,,
September 2011,87599000.0,4875442000.0,377601000.0,253873000.0
December 2011,14432000.0,5237416000.0,444168000.0,172472000.0
March 2012,57406000.0,5432772000.0,436503000.0,148859000.0
June 2012,131287000.0,5779540000.0,471449000.0,238224000.0
September 2012,2046000.0,5919829000.0,427265000.0,184592000.0
December 2012,62823000.0,6175890000.0,425120000.0,209134000.0
March 2013,56692000.0,6293178000.0,364846000.0,197140000.0
June 2013,83067000.0,6505163000.0,446899000.0,208324000.0
September 2013,-19298000.0,6614872000.0,532586000.0,178322000.0
December 2013,84093000.0,6622212000.0,1441561000.0,191343000.0
March 2014,53316000.0,6780390000.0,439029000.0,187643000.0
June 2014,-7953000.0,6982109000.0,1476865000.0,
September 2014,457251000.0,5832970000.0,288521000.0,
December 2014,65418000.0,6138258000.0,919360000.0,
March 2015,-15420000.0,6228743000.0,756697000.0,
June 2015,-111601000.0,5872646000.0,318270000.0,
September 2015,-227904000.0,5531547000.0,284665000.0,
December 2015,-590806000.0,4613693000.0,246340000.0,
March 2016,-203116000.0,4393018000.0,333241000.0,
June 2016,36759000.0,4504737000.0,585840000.0,
September 2016,53314000.0,4569124000.0,544564000.0,
December 2016,-54470000.0,4579823000.0,505911000.0,
March 2017,33403000.0,4598715000.0,232987000.0,
June 2017,29481000.0,4746732000.0,166894000.0,
September 2017,-18486000.0,4853576000.0,163340000.0,
December 2017,262430000.0,5033895000.0,191393000.0,
March 2018,118915000.0,5205764000.0,192655000.0,
June 2018,68274000.0,5462012000.0,245277000.0,
September 2018,-26572000.0,5724038000.0,246512000.0,
