,NetIncomeLoss,Assets,AssetsCurrent
March 2008,-67661000.0,,
June 2008,-67661000.0,,
September 2008,-67661000.0,,
December 2008,-67661000.0,,
March 2009,43725000.0,,
June 2009,43725000.0,,
September 2009,54193000.0,,
December 2009,-17327000.0,5359921000.0,578205000.0
March 2010,-8449000.0,,
June 2010,22878000.0,,
September 2010,48552000.0,5380809000.0,545584000.0
December 2010,-108196000.0,5225083000.0,543880000.0
March 2011,16637000.0,5213726000.0,520368000.0
June 2011,4067000.0,5301633000.0,
September 2011,43662000.0,5372640000.0,625738000.0
December 2011,111993000.0,5204613000.0,462819000.0
March 2012,17080000.0,5197896000.0,427947000.0
June 2012,21512000.0,5252589000.0,470791000.0
September 2012,57864000.0,5260207000.0,472412000.0
December 2012,9091000.0,5372583000.0,442191000.0
March 2013,10626000.0,5370760000.0,432074000.0
June 2013,27678000.0,5403906000.0,393157000.0
September 2013,54555000.0,5428814000.0,400520000.0
December 2013,7648000.0,5426858000.0,401539000.0
March 2014,12468000.0,5507026000.0,401030000.0
June 2014,29141000.0,5604192000.0,446825000.0
September 2014,55653000.0,5709209000.0,466326000.0
December 2014,18992000.0,5829325000.0,432817000.0
March 2015,14340000.0,5939339000.0,503721000.0
June 2015,31673000.0,5927018000.0,410065000.0
September 2015,61045000.0,6052852000.0,407985000.0
December 2015,-91418000.0,6009328000.0,385570000.0
March 2016,10546000.0,6273812000.0,356961000.0
June 2016,27076000.0,6360456000.0,408871000.0
September 2016,54418000.0,6403670000.0,398886000.0
December 2016,24809000.0,6471080000.0,378039000.0
March 2017,22862000.0,6477679000.0,326769000.0
June 2017,37555000.0,6584445000.0,353587000.0
September 2017,73739000.0,6697254000.0,374535000.0
December 2017,-54282000.0,6646103000.0,294420000.0
March 2018,14990000.0,6676393000.0,277299000.0
June 2018,38208000.0,6750089000.0,331242000.0
September 2018,87521000.0,6848995000.0,363925000.0
December 2018,-55077000.0,6865551000.0,302524000.0
March 2019,18700000.0,7250758000.0,457073000.0
June 2019,-75914000.0,7048667000.0,299076000.0
September 2019,102771000.0,7200932000.0,341164000.0
December 2019,31805000.0,7298774000.0,294010000.0
March 2020,-15260000.0,7375119000.0,287962000.0
June 2020,57489000.0,7574467000.0,326884000.0
September 2020,121768000.0,7742112000.0,377985000.0
December 2020,8778000.0,7939854000.0,377479000.0
March 2021,,7943309000.0,328478000.0
June 2021,,8120469000.0,391893000.0
September 2021,,8256070000.0,447713000.0
December 2021,,8666885000.0,324600000.0
March 2022,,8727686000.0,301145000.0
June 2022,,8911105000.0,370289000.0
