,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,30745000.0,5455000.0,-24460000.0,,
June 2020,19803000.0,9621000.0,2035000.0,,
September 2020,18885000.0,8215000.0,28315000.0,,
December 2020,24061000.0,13879000.0,33388000.0,1332833000.0,61359000.0
March 2021,21462000.0,11280000.0,45531000.0,,
June 2021,43969000.0,33786000.0,49351000.0,,
September 2021,40439000.0,30257000.0,56591000.0,1493578000.0,258032000.0
December 2021,33798000.0,23555000.0,69311000.0,1560422000.0,335187000.0
March 2022,32580000.0,22314000.0,61961000.0,1554620000.0,337928000.0
June 2022,36406000.0,26111000.0,87715000.0,1631659000.0,425454000.0
