,NetIncomeLoss,Assets
March 2008,3212500.0,
June 2008,3212500.0,
September 2008,3212500.0,
December 2008,3212500.0,
March 2009,3443000.0,
June 2009,4678000.0,
September 2009,5242000.0,
December 2009,5837000.0,2615884000.0
March 2010,6353000.0,
June 2010,7083000.0,2659418000.0
September 2010,7038000.0,2660396000.0
December 2010,6398000.0,2720542000.0
March 2011,7267000.0,3057772000.0
June 2011,7001000.0,3114582000.0
September 2011,,3157498000.0
December 2011,,3299013000.0
March 2012,9285500.0,4877124000.0
June 2012,9285500.0,4972381000.0
September 2012,9285500.0,5061444000.0
December 2012,9285500.0,5147534000.0
March 2013,8813000.0,5110378000.0
June 2013,9490000.0,5150480000.0
September 2013,9429000.0,5236229000.0
December 2013,7654000.0,5325106000.0
March 2014,10422000.0,5418785000.0
June 2014,10131000.0,5587486000.0
September 2014,11581000.0,5717965000.0
December 2014,10875000.0,5799880000.0
March 2015,11703000.0,5755146000.0
June 2015,11865000.0,5782934000.0
September 2015,12888000.0,5839529000.0
December 2015,13327000.0,6042338000.0
March 2016,12812000.0,6181030000.0
June 2016,12654000.0,6296502000.0
September 2016,13617000.0,6380312000.0
December 2016,13279000.0,6438129000.0
March 2017,13445000.0,6497721000.0
June 2017,14880000.0,6658067000.0
September 2017,15366000.0,6686284000.0
December 2017,6827000.0,6780249000.0
March 2018,18633000.0,7248114000.0
June 2018,20831000.0,7285710000.0
September 2018,22460000.0,7320596000.0
December 2018,21138000.0,7392805000.0
March 2019,22467000.0,7519130000.0
June 2019,20471000.0,7636980000.0
September 2019,22596000.0,7878436000.0
December 2019,22183000.0,7856853000.0
March 2020,-17276000.0,8461591000.0
June 2020,19571000.0,9069667000.0
September 2020,18679000.0,9000192000.0
December 2020,26661000.0,8942424000.0
March 2021,26454000.0,8559810000.0
June 2021,31602000.0,8461964000.0
September 2021,28839000.0,8312649000.0
December 2021,28545000.0,8602622000.0
March 2022,24705000.0,8633736000.0
June 2022,25195000.0,8514230000.0
