,OperatingExpenses,NetIncomeLoss,Assets
March 2019,8022750.0,2985250.0,
June 2019,8022750.0,2985250.0,
September 2019,8022750.0,2985250.0,
December 2019,8022750.0,2985250.0,
March 2020,10288000.0,1841000.0,
June 2020,10288000.0,1127000.0,
September 2020,13185000.0,-88000.0,
December 2020,24918000.0,20206000.0,582426000.0
March 2021,24216000.0,2215000.0,
June 2021,25574000.0,1978000.0,
September 2021,27107000.0,3584000.0,644246000.0
December 2021,33291000.0,1397000.0,676217000.0
March 2022,31678000.0,7792000.0,655528000.0
June 2022,30971000.0,11154000.0,654914000.0
