,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,2498000.0,39000.0,-169000.0,,
June 2010,2458000.0,38000.0,297000.0,,
September 2010,2280000.0,45000.0,387000.0,,
December 2010,2374000.0,44000.0,-62000.0,19927000.0,11260000.0
March 2011,2410000.0,26000.0,-546000.0,,
June 2011,2568000.0,26000.0,176000.0,22314000.0,13169000.0
September 2011,2606000.0,17000.0,794000.0,23410000.0,14123000.0
December 2011,2728000.0,21000.0,-181000.0,22868000.0,13422000.0
March 2012,3352000.0,10000.0,-2023000.0,17948000.0,10692000.0
June 2012,3052000.0,0.0,-224000.0,21882000.0,14680000.0
