,NetIncomeLoss,Assets,AssetsCurrent
September 2010,-224000.0,,
December 2010,-4958000.0,,
March 2011,,,
June 2011,,,
September 2011,-3284000.0,,
December 2011,555000.0,,
March 2012,8297000.0,,
June 2012,-52096000.0,,
September 2012,-10061000.0,,
December 2012,5515000.0,,
March 2013,515000.0,,
June 2013,-104374000.0,,
September 2013,-12070000.0,,
December 2013,-8991000.0,,
March 2014,-1728000.0,,
June 2014,-39984000.0,,
September 2014,-12982000.0,,
December 2014,-11850000.0,,
March 2015,-5968000.0,,
June 2015,-113986000.0,,
September 2015,-24372000.0,,
