,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,8574500.0,10061250.0,-5502000.0,,
June 2009,8574500.0,10061250.0,-5502000.0,,
September 2009,8574500.0,10061250.0,-5502000.0,,
December 2009,8574500.0,10061250.0,-5502000.0,,
March 2010,5188000.0,12429000.0,-3829000.0,,
June 2010,4570000.0,12640000.0,4126000.0,,
September 2010,4602000.0,11104000.0,1891000.0,,
December 2010,5751000.0,12758000.0,1708000.0,87031000.0,79599000.0
March 2011,5154000.0,17503000.0,98817000.0,,
June 2011,4043000.0,21031000.0,-5679000.0,181261000.0,129709000.0
September 2011,3208000.0,21474000.0,-8576000.0,171785000.0,125243000.0
December 2011,2782000.0,21536000.0,-13836000.0,164372000.0,109489000.0
March 2012,3482000.0,21773000.0,-8804000.0,151959000.0,115225000.0
June 2012,3525000.0,25021000.0,-15780000.0,143109000.0,97470000.0
September 2012,5270000.0,26832000.0,-1495000.0,144916000.0,105354000.0
December 2012,3185000.0,24020000.0,-3704000.0,141653000.0,95267000.0
March 2013,3298000.0,25963000.0,-5480000.0,135228000.0,96011000.0
June 2013,1412000.0,25368000.0,478000.0,133980000.0,97514000.0
September 2013,1339000.0,26374000.0,6514000.0,156744000.0,110621000.0
December 2013,2024000.0,27471000.0,41801000.0,508653000.0,337045000.0
March 2014,2042000.0,32517000.0,17939000.0,468705000.0,313305000.0
June 2014,1397000.0,32573000.0,12746000.0,458480000.0,309616000.0
September 2014,1644000.0,27078000.0,6454000.0,742436000.0,632450000.0
December 2014,2033000.0,28958000.0,94623000.0,711065000.0,617620000.0
March 2015,1858000.0,34542000.0,-11633000.0,704424000.0,613472000.0
June 2015,4714000.0,57408000.0,-21653000.0,1322759000.0,232163000.0
September 2015,4629000.0,49065000.0,-11785000.0,1362592000.0,302777000.0
December 2015,6340000.0,58337000.0,-30667000.0,1357249000.0,308972000.0
March 2016,5949000.0,52559000.0,-20917000.0,1335632000.0,292639000.0
June 2016,7116000.0,51903000.0,-10541000.0,1246077000.0,230223000.0
September 2016,10412000.0,51574000.0,-12894000.0,1249686000.0,260947000.0
December 2016,9154000.0,48462000.0,-44368000.0,1225337000.0,306204000.0
March 2017,5084000.0,48519000.0,-26741000.0,1179724000.0,286771000.0
June 2017,5614000.0,50010000.0,-26659000.0,1085600000.0,219043000.0
September 2017,1761000.0,48850000.0,-15992000.0,1059507000.0,219274000.0
December 2017,1259000.0,48317000.0,-33104000.0,1038617000.0,230851000.0
March 2018,1528000.0,29033000.0,33824000.0,1002071000.0,193304000.0
June 2018,2180000.0,31308000.0,-21048000.0,912195000.0,127100000.0
September 2018,2127000.0,33409000.0,48270000.0,983507000.0,227368000.0
December 2018,2207000.0,25468000.0,-24138000.0,932866000.0,208107000.0
March 2019,1793000.0,25045000.0,-14301000.0,883464000.0,181982000.0
June 2019,1263000.0,24755000.0,-13605000.0,812874000.0,139009000.0
September 2019,1476000.0,36117000.0,3331000.0,756866000.0,124402000.0
December 2019,,22949000.0,-192626000.0,527170000.0,103951000.0
March 2020,,27314000.0,41230000.0,219274000.0,180113000.0
