,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2388804.0,,2018849.0,,,
June 2010,2127206.0,,2871509.0,,,
September 2010,3716119.0,,5392529.0,,,
December 2010,6133948.0,,8965390.0,174983119.0,97990377.0,
March 2011,2838633.0,,2567891.0,,,
June 2011,2682134.0,,3469935.0,181928763.0,102611458.0,
September 2011,4149711.0,,7891526.0,188897031.0,108644428.0,
December 2011,7426940.0,,7154576.0,218698333.0,128423505.0,
March 2012,2673429.0,,3758928.0,217167854.0,127164357.0,
June 2012,2874890.0,,3562349.0,216641462.0,127452063.0,
September 2012,3937958.0,,5607714.0,247852796.0,156852149.0,
December 2012,9762296.0,,8814778.0,250365233.0,160158820.0,
March 2013,3213467.0,,2613652.0,252156406.0,162584895.0,
June 2013,3049284.0,,2577474.0,262563409.0,168037595.0,
September 2013,3592441.0,,4486631.0,279765312.0,175720956.0,
December 2013,7883595.0,,8010818.0,303046312.0,185411958.0,
March 2014,3164332.0,,1745157.0,310148191.0,191408554.0,
June 2014,2968493.0,,2237240.0,318060536.0,199459309.0,
September 2014,6406721.0,,730109.0,360977219.0,230429913.0,
December 2014,9757349.0,,-959982.0,336541719.0,201929498.0,
March 2015,4735668.0,,-1070722.0,329096977.0,196118527.0,
June 2015,5608419.0,,-1400714.0,333433641.0,200637575.0,
September 2015,4224141.0,,1878113.0,325990043.0,197407219.0,
December 2015,7496858.0,,-597916.0,309537530.0,191049926.0,
March 2016,1964609.0,,-2943095.0,286866275.0,176674852.0,
June 2016,1649089.0,,143397.0,281090001.0,175075921.0,
September 2016,2314724.0,,555971.0,285530997.0,180893321.0,
December 2016,40994407.0,,-134117353.0,148253449.0,66819824.0,
March 2017,8700275.0,,-15769218.0,142815731.0,53694071.0,
June 2017,262072.0,,-2829954.0,144701716.0,54221680.0,
September 2017,2266555.0,,4304489.0,141416534.0,50511083.0,
December 2017,29769458.0,,-64010671.0,68488042.0,16941482.0,
March 2018,184334.0,,-57517.0,72767836.0,18897178.0,
June 2018,609261.0,,-711434.0,69784408.0,19489538.0,
September 2018,752153.0,,46839980.0,35369369.0,17514565.0,
December 2018,-656664.0,,-29239808.0,17210460.0,14991024.0,2219435.0
March 2019,234679.0,,7696.0,12230474.0,10034084.0,
June 2019,372652.0,,-315506.0,25724364.0,17530927.0,8193437.0
September 2019,3041898.0,,-2958308.0,21477891.0,14522607.0,6955284.0
December 2019,-1690481.0,,6213314.0,25898098.0,18157598.0,7740500.0
March 2020,430424.0,,-589795.0,26707063.0,18972621.0,
June 2020,295680.0,,-117674.0,26892587.0,19184041.0,
September 2020,762383.0,,-8195454.0,23764485.0,12759199.0,
December 2020,2568111.0,,-2148240.0,21970355.0,13517140.0,8453215.0
March 2021,1786732.0,0.0,-1491316.0,52143225.0,20853476.0,
June 2021,1401639.0,22221.0,-1167442.0,59526361.0,21129985.0,
September 2021,3690250.0,12654.0,-2399618.0,81586255.0,28686171.0,52900084.0
December 2021,3203983.0,773508.0,-4932726.0,86015582.0,27303566.0,58712016.0
March 2022,2262976.0,8925.0,-1261439.0,88140809.0,27944228.0,60196581.0
June 2022,2234699.0,63021.0,-1495018.0,95544641.0,26996491.0,68548150.0
