,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2011,,,,-6978.0,,,
March 2012,,,,-6978.0,,,
June 2012,,,,-6978.0,,,
September 2012,,,,-6978.0,,,
December 2012,1543.0,,,-2061.0,21877.0,21877.0,
March 2013,11009.0,,,-12127.0,,,
June 2013,10223.0,,,-11026.0,,,
September 2013,22820.0,,,-13739.0,,,
December 2013,16549.0,,,-17356.0,12682.0,2682.0,
March 2014,8874.0,,,-9027.0,,,
June 2014,5979.0,,,-6202.0,10162.0,162.0,
September 2014,4089.0,,,-4317.0,10000.0,,
December 2014,5334.5,,,-5786.0,0.0,0.0,
March 2015,5334.5,,,-5786.0,,,
June 2015,5334.5,,,-5786.0,,,
September 2015,5334.5,,,-5786.0,,,
December 2015,59.0,,,-961.0,3600.0,3600.0,
March 2016,152.0,,,-1229.0,,,
June 2016,10806.0,,,-11122.0,,,
September 2016,15184.0,,,-15187.0,,,
December 2016,4954.0,,,-5079.0,1172.0,1172.0,
March 2017,2386.0,,,-2548.0,1243.0,1243.0,
June 2017,2032.0,,,-2259.0,3657.0,3657.0,
September 2017,19468.0,,,-19828.0,2546.0,2546.0,
December 2017,6549.0,151467.0,,-7603.0,57846.0,2846.0,55000.0
March 2018,2258.0,151467.0,,-3396.0,58593.0,3593.0,
June 2018,19596.0,151467.0,,-20701.0,80700.0,25700.0,
September 2018,2608461.0,151467.0,,-2514359.0,130140.0,18177.0,111963.0
December 2018,367134.0,78441.0,80360.0,-313367.0,150543.0,49380.0,101163.0
March 2019,322190.0,26957.0,86900.0,-297385.0,,,
June 2019,297750.0,19135.0,70281.0,-274867.0,151997.0,8034.0,143963.0
September 2019,180557.0,83583.0,96974.0,-137468.0,148928.0,4965.0,143963.0
December 2019,102402.0,40000.0,62402.0,-20256.0,249965.0,249965.0,
March 2020,98916.0,8905.0,90011.0,-57884.0,203386.0,203386.0,
June 2020,76906.0,5477.0,71429.0,-45419.0,193359.0,193359.0,
September 2020,18905.0,-31347.0,50252.0,113736.0,233926.0,233926.0,
December 2020,81697.0,,81697.0,-59755.0,196284.0,196284.0,
March 2021,45334.0,,45334.0,4433.0,199038.0,199038.0,
June 2021,48352.0,,48352.0,-24591.0,180395.0,180395.0,
September 2021,89644.0,,89644.0,-39108.0,402734.0,395234.0,7500.0
December 2021,197809.0,0.0,197809.0,-286052.0,324412.0,316912.0,7500.0
March 2022,115788.0,0.0,115788.0,-203959.0,179685.0,172185.0,7500.0
June 2022,539821.0,16539.0,523282.0,-667351.0,199499.0,199499.0,
