,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,63633250.0,31285250.0,,
June 2008,63633250.0,31285250.0,,
September 2008,63633250.0,31285250.0,,
December 2008,63633250.0,31285250.0,,
March 2009,63857000.0,29959000.0,,
June 2009,63866000.0,29687000.0,,
September 2009,67242000.0,33062000.0,,
December 2009,70427000.0,34593000.0,1747565000.0,847140000.0
March 2010,72891000.0,28174000.0,,
June 2010,75277000.0,27847000.0,1757018000.0,822986000.0
September 2010,71272000.0,40131000.0,1827287000.0,884858000.0
December 2010,62662000.0,46029000.0,1893461000.0,935780000.0
March 2011,67441000.0,36119000.0,1904942000.0,959284000.0
June 2011,86724000.0,39009000.0,2403373000.0,935819000.0
September 2011,95868000.0,48046000.0,2428466000.0,999613000.0
December 2011,107926000.0,61120000.0,2403387000.0,985119000.0
March 2012,105005000.0,38540000.0,2476243000.0,1045483000.0
June 2012,114253000.0,61100000.0,2527083000.0,1084717000.0
September 2012,118536000.0,25175000.0,2598669000.0,1108966000.0
December 2012,118817000.0,53401000.0,2605927000.0,1128767000.0
March 2013,113224000.0,46737000.0,2677010000.0,1171987000.0
June 2013,118403000.0,63876000.0,2700329000.0,1242616000.0
September 2013,117005000.0,70262000.0,2644135000.0,1217119000.0
December 2013,136178000.0,48842000.0,2689367000.0,1276144000.0
March 2014,122498000.0,50613000.0,2703566000.0,1303480000.0
June 2014,142715000.0,48984000.0,2688180000.0,1141055000.0
September 2014,153148000.0,46653000.0,2739384000.0,1206058000.0
December 2014,167285000.0,45752000.0,2742537000.0,1188508000.0
March 2015,148748000.0,44653000.0,2736269000.0,1180804000.0
June 2015,149230000.0,62701000.0,2787446000.0,1221442000.0
September 2015,144723000.0,68050000.0,2789005000.0,1235519000.0
December 2015,165413000.0,64413000.0,2793489000.0,1195069000.0
March 2016,160149000.0,58565000.0,2843564000.0,1233928000.0
June 2016,165197000.0,65670000.0,2834515000.0,1202329000.0
September 2016,156969000.0,68779000.0,2892917000.0,1233793000.0
December 2016,170714000.0,77110000.0,2885880000.0,1227037000.0
March 2017,160858000.0,53338000.0,2911730000.0,1218692000.0
June 2017,167758000.0,68946000.0,3239434000.0,1324954000.0
September 2017,172095000.0,73745000.0,3349891000.0,1354614000.0
December 2017,188750000.0,67082000.0,3449621000.0,1433895000.0
March 2018,171109000.0,64695000.0,3397127000.0,1326500000.0
June 2018,176166000.0,64574000.0,3266078000.0,1232584000.0
September 2018,168010000.0,73603000.0,3456629000.0,1321281000.0
December 2018,178580000.0,79147000.0,3529445000.0,1355057000.0
March 2019,191402000.0,60841000.0,3904814000.0,1394544000.0
June 2019,196312000.0,73722000.0,4012757000.0,1459795000.0
September 2019,194537000.0,88120000.0,4097761000.0,1556865000.0
December 2019,212650000.0,82198000.0,4454184000.0,1551676000.0
March 2020,197342000.0,85698000.0,4402780000.0,1478937000.0
June 2020,186312000.0,62161000.0,4846086000.0,1916227000.0
September 2020,198335000.0,85435000.0,4803638000.0,1878713000.0
December 2020,207860000.0,74982000.0,4873513000.0,1748868000.0
March 2021,200732000.0,91273000.0,4787924000.0,1711630000.0
June 2021,204168000.0,102704000.0,4898591000.0,1882109000.0
September 2021,215957000.0,102386000.0,5049131000.0,2075244000.0
December 2021,244858000.0,73085000.0,4975269000.0,1921641000.0
March 2022,237296000.0,96179000.0,4971271000.0,1984734000.0
June 2022,233096000.0,71670000.0,4540380000.0,1719300000.0
