,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2980000.0,245500.0,,
June 2009,2980000.0,245500.0,,
September 2009,2980000.0,245500.0,,
December 2009,2980000.0,245500.0,,
March 2010,2035000.0,45000.0,,
June 2010,2082000.0,45000.0,,
September 2010,2082000.0,45000.0,,
December 2010,1897000.0,45000.0,53400000.0,47015000.0
March 2011,1961000.0,590000.0,54535000.0,48218000.0
June 2011,1810000.0,-267000.0,56187000.0,49958000.0
September 2011,1357000.0,1284000.0,56567000.0,50421000.0
December 2011,2112000.0,959000.0,57851000.0,50883000.0
March 2012,1753000.0,1118000.0,59276000.0,52569000.0
June 2012,1653000.0,54926000.0,111943000.0,105878000.0
September 2012,1466000.0,10297000.0,125842000.0,118843000.0
December 2012,-1383000.0,5966000.0,85854000.0,76997000.0
March 2013,973000.0,1857000.0,88444000.0,79594000.0
June 2013,1495000.0,307000.0,89376000.0,80642000.0
September 2013,1452000.0,-1153000.0,89647000.0,80181000.0
December 2013,165000.0,1585000.0,89329000.0,79921000.0
March 2014,1279000.0,880000.0,89462000.0,80079000.0
June 2014,1400000.0,865000.0,91828000.0,83974000.0
September 2014,1381000.0,2599000.0,55798000.0,48108000.0
December 2014,1445000.0,239000.0,55893000.0,48175000.0
March 2015,1435000.0,272000.0,56240000.0,49040000.0
June 2015,1439000.0,319000.0,57776000.0,50618000.0
September 2015,1489000.0,2197000.0,57510000.0,50455000.0
December 2015,1437000.0,1826000.0,63619000.0,56642000.0
March 2016,1649000.0,635000.0,64042000.0,57166000.0
June 2016,1802000.0,1436000.0,65161000.0,58283000.0
September 2016,1752000.0,1573000.0,63729000.0,56914000.0
December 2016,1735000.0,460000.0,61984000.0,55197000.0
March 2017,1857000.0,405000.0,64111000.0,52683000.0
June 2017,1876000.0,228000.0,63411000.0,53018000.0
September 2017,2151000.0,1145000.0,65134000.0,55056000.0
December 2017,1885000.0,-580000.0,65035000.0,55642000.0
March 2018,1875000.0,-495000.0,63928000.0,54470000.0
June 2018,1887000.0,-188000.0,63853000.0,54404000.0
September 2018,1816000.0,1277000.0,66190000.0,56863000.0
December 2018,1527000.0,639000.0,66441000.0,57185000.0
March 2019,1760000.0,228000.0,65926000.0,56751000.0
June 2019,2091000.0,-938000.0,65055000.0,55788000.0
September 2019,2071000.0,-151000.0,65899000.0,56138000.0
December 2019,2006000.0,-7479000.0,57555000.0,53800000.0
March 2020,2272000.0,-1060000.0,56416000.0,52361000.0
June 2020,2422000.0,-3142000.0,54166000.0,49631000.0
September 2020,2332000.0,-1777000.0,52238000.0,47241000.0
December 2020,2067000.0,-1635000.0,51628000.0,43661000.0
March 2021,2396000.0,-1448000.0,49715000.0,41925000.0
June 2021,2364000.0,-1542000.0,48031000.0,40392000.0
September 2021,2307000.0,-1579000.0,47917000.0,41847000.0
December 2021,2192000.0,-1255000.0,48373000.0,38815000.0
March 2022,2424000.0,-1279000.0,46624000.0,34784000.0
June 2022,2229000.0,-1289000.0,46650000.0,37865000.0
