,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,8250000.0,85750000.0,38150000.0,,
June 2012,8250000.0,85750000.0,38150000.0,,
September 2012,8250000.0,85750000.0,38150000.0,,
December 2012,8250000.0,85750000.0,38150000.0,,
March 2013,7650000.0,92200000.0,33450000.0,,
June 2013,7650000.0,92200000.0,33450000.0,,
September 2013,8900000.0,82500000.0,47900000.0,,
December 2013,13700000.0,84500000.0,39800000.0,2484000000.0,585100000.0
March 2014,8300000.0,85500000.0,41400000.0,,
June 2014,9300000.0,101300000.0,-4500000.0,,
September 2014,8500000.0,111300000.0,-7400000.0,2449400000.0,596100000.0
December 2014,7500000.0,126400000.0,-2400000.0,2527600000.0,684900000.0
March 2015,6000000.0,97200000.0,21700000.0,2536400000.0,703100000.0
June 2015,6300000.0,105800000.0,8000000.0,2485500000.0,653100000.0
September 2015,10200000.0,97200000.0,-470500000.0,2006300000.0,666000000.0
December 2015,5100000.0,49500000.0,14500000.0,2000200000.0,676000000.0
March 2016,8700000.0,92800000.0,14200000.0,2019700000.0,706600000.0
June 2016,9500000.0,107900000.0,6500000.0,2112000000.0,609700000.0
September 2016,10900000.0,100300000.0,9100000.0,2095000000.0,605600000.0
December 2016,9300000.0,45200000.0,10000000.0,2071800000.0,593500000.0
March 2017,8000000.0,101200000.0,12800000.0,2086400000.0,614400000.0
June 2017,9800000.0,100100000.0,17100000.0,2124900000.0,654800000.0
September 2017,10300000.0,101200000.0,16600000.0,2148900000.0,681000000.0
December 2017,10100000.0,19200000.0,32800000.0,2195900000.0,1160700000.0
March 2018,9900000.0,86400000.0,20200000.0,2202900000.0,1161100000.0
June 2018,10800000.0,79800000.0,35300000.0,1917400000.0,876500000.0
September 2018,10500000.0,86300000.0,4200000.0,1844500000.0,737200000.0
December 2018,10600000.0,87900000.0,-2200000.0,1833400000.0,713600000.0
March 2019,10200000.0,106400000.0,-20300000.0,1834000000.0,660000000.0
June 2019,9500000.0,94700000.0,-8000000.0,1783400000.0,572500000.0
September 2019,9600000.0,94400000.0,-11500000.0,1807700000.0,546500000.0
December 2019,8400000.0,103600000.0,-6100000.0,1799600000.0,538500000.0
March 2020,9400000.0,91100000.0,3700000.0,1763700000.0,524100000.0
June 2020,7700000.0,76900000.0,-3000000.0,1755900000.0,517100000.0
September 2020,8200000.0,82400000.0,19300000.0,1799100000.0,567600000.0
December 2020,9600000.0,82200000.0,-47200000.0,1672800000.0,467200000.0
March 2021,8300000.0,73400000.0,-7600000.0,1648800000.0,447900000.0
June 2021,8000000.0,76700000.0,37900000.0,1683300000.0,443500000.0
September 2021,8400000.0,75000000.0,-35100000.0,1597900000.0,405000000.0
December 2021,7600000.0,75200000.0,10000000.0,1594600000.0,418600000.0
March 2022,7800000.0,90100000.0,5800000.0,1766500000.0,439200000.0
June 2022,8000000.0,87100000.0,11400000.0,1752800000.0,437100000.0
