,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2008,2942.1111111111113,-2941.0,,
September 2008,2942.1111111111113,-2941.0,,
December 2008,2942.1111111111113,-2941.0,,
March 2009,2942.1111111111113,-2941.0,,
June 2009,2942.1111111111113,-2941.0,,
September 2009,2942.1111111111113,-2941.0,,
December 2009,2942.1111111111113,-2941.0,,
March 2010,2942.1111111111113,-2941.0,,
June 2010,2942.1111111111113,-2941.0,,
September 2010,6603.0,-6603.0,,
December 2010,6603.0,-6603.0,,
March 2011,2969.0,-2969.0,,
June 2011,14061.0,-14071.0,70782.0,782.0
September 2011,2772.0,-2772.0,,
December 2011,5523.0,-5523.0,,
March 2012,3953.0,-3953.0,,
June 2012,132963.0,-132963.0,118133.0,48133.0
September 2012,5963.0,-5963.0,,
December 2012,4139.0,-4139.0,,
March 2013,3468.0,-3468.0,,
