,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,23331750.0,12855250.0,10826500.0,9599500.0,,
September 2009,23331750.0,12855250.0,10826500.0,9599500.0,,
December 2009,23331750.0,12855250.0,10826500.0,9599500.0,,
March 2010,23331750.0,12855250.0,10826500.0,9599500.0,,
June 2010,29238000.0,15092000.0,14011000.0,17602000.0,,
September 2010,27723000.0,15450000.0,15372000.0,30874000.0,,
December 2010,29354000.0,16348000.0,13431000.0,24621000.0,,
March 2011,32353000.0,17044000.0,15920000.0,130406000.0,496621000.0,319470000.0
June 2011,33373000.0,18767000.0,14606000.0,9178000.0,456970000.0,281921000.0
September 2011,36442000.0,19682000.0,16760000.0,11247000.0,460663000.0,278414000.0
December 2011,39631000.0,23143000.0,16488000.0,16731000.0,494617000.0,299755000.0
March 2012,41459000.0,24105000.0,17354000.0,50827000.0,544462000.0,351587000.0
June 2012,42969000.0,24910000.0,18059000.0,6927000.0,585278000.0,380436000.0
September 2012,49662000.0,29468000.0,20194000.0,35449000.0,675096000.0,483317000.0
December 2012,51921000.0,29608000.0,19021000.0,67862000.0,692498000.0,528790000.0
March 2013,49809000.0,30085000.0,19724000.0,26360000.0,651347000.0,444534000.0
June 2013,47993000.0,28530000.0,19198000.0,20642000.0,659899000.0,482560000.0
September 2013,48783000.0,29722000.0,19215000.0,33367000.0,699161000.0,519572000.0
December 2013,51063000.0,32426000.0,18625000.0,41500000.0,722440000.0,528819000.0
March 2014,53308000.0,35511000.0,17823000.0,12602000.0,724744000.0,475333000.0
June 2014,59460000.0,39777000.0,19683000.0,10248000.0,769819000.0,573353000.0
September 2014,82494000.0,44557000.0,21545000.0,852000.0,1064646000.0,426864000.0
December 2014,86457000.0,55474000.0,27783000.0,22729000.0,1065068000.0,436174000.0
March 2015,88568000.0,58070000.0,30498000.0,21349000.0,1148778000.0,451913000.0
June 2015,82454000.0,65835000.0,29119000.0,33354000.0,1193653000.0,508048000.0
September 2015,98113000.0,67258000.0,30103000.0,34880000.0,1212294000.0,515914000.0
December 2015,101000000.0,70290000.0,30632000.0,41384000.0,1235921000.0,549583000.0
March 2016,93062000.0,65834000.0,27228000.0,14012000.0,1181883000.0,506129000.0
June 2016,104474000.0,73934000.0,30540000.0,15864000.0,1225098000.0,573723000.0
September 2016,107762000.0,75673000.0,32089000.0,86039000.0,1345534000.0,695952000.0
December 2016,108963000.0,76079000.0,32884000.0,122041000.0,1473405000.0,825222000.0
March 2017,119566000.0,77972000.0,31752000.0,35058000.0,1413470000.0,775928000.0
June 2017,114416000.0,83557000.0,30859000.0,42912000.0,1366650000.0,578506000.0
September 2017,120394000.0,90353000.0,30041000.0,73300000.0,1455767000.0,670000000.0
December 2017,131582000.0,96978000.0,34604000.0,33779000.0,1493325000.0,679493000.0
March 2018,131863000.0,95556000.0,36307000.0,12004000.0,1430117000.0,613674000.0
June 2018,130716000.0,97932000.0,32784000.0,-4272000.0,1366803000.0,575121000.0
September 2018,129541000.0,96381000.0,33160000.0,58173000.0,1404394000.0,642572000.0
December 2018,118939000.0,88575000.0,30364000.0,29933000.0,1396865000.0,640277000.0
March 2019,117532000.0,92251000.0,30194000.0,6157000.0,1352640000.0,624983000.0
June 2019,118350000.0,88830000.0,29520000.0,4618000.0,1470116000.0,564075000.0
September 2019,121257000.0,88239000.0,33018000.0,76210000.0,1583631000.0,652020000.0
December 2019,124826000.0,88713000.0,36113000.0,68512000.0,1647540000.0,714601000.0
March 2020,136254000.0,81865000.0,32464000.0,10158000.0,1592677000.0,650196000.0
June 2020,108797000.0,78741000.0,29704000.0,18209000.0,1644039000.0,689967000.0
September 2020,116057000.0,84810000.0,31247000.0,59486000.0,1699864000.0,709231000.0
December 2020,121850000.0,89435000.0,32415000.0,114368000.0,1825629000.0,803544000.0
March 2021,123415000.0,89773000.0,33642000.0,25281000.0,1830614000.0,842519000.0
June 2021,120843000.0,85696000.0,35147000.0,17209000.0,1814006000.0,839344000.0
September 2021,140248000.0,102116000.0,38132000.0,85096000.0,2226160000.0,949056000.0
December 2021,145348000.0,107101000.0,38247000.0,127636000.0,2068117000.0,763521000.0
March 2022,150864000.0,111394000.0,39470000.0,96414000.0,2123400000.0,840015000.0
June 2022,148358000.0,109716000.0,38642000.0,39707000.0,2105902000.0,861008000.0
