,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,389682000.0,54538250.0,,
June 2007,389682000.0,54538250.0,,
September 2007,389682000.0,54538250.0,,
December 2007,389682000.0,54538250.0,,
March 2008,434800500.0,-57016000.0,,
June 2008,434800500.0,-57016000.0,,
September 2008,434800500.0,-57016000.0,,
December 2008,434800500.0,-57016000.0,9383208000.0,1858869000.0
March 2009,406850000.0,21217000.0,,
June 2009,406536000.0,87008000.0,,
September 2009,398071000.0,98942000.0,,
December 2009,178068000.0,78405000.0,9555730000.0,2280450000.0
March 2010,418048000.0,74160000.0,7364192000.0,1645727000.0
June 2010,353986000.0,60864000.0,7631595000.0,1949712000.0
September 2010,346877000.0,112061000.0,7501616000.0,1823606000.0
December 2010,321820000.0,113863000.0,8840685000.0,1639875000.0
March 2011,453114000.0,104065000.0,8962908000.0,1861341000.0
June 2011,382813000.0,87844000.0,6975055000.0,1263243000.0
September 2011,370610000.0,39319000.0,6740144000.0,1055530000.0
December 2011,275807000.0,60629000.0,7143325000.0,1354952000.0
March 2012,371029000.0,57247000.0,7088532000.0,1361364000.0
June 2012,346321000.0,63529000.0,6991689000.0,1205029000.0
September 2012,356231000.0,-3791000.0,7285306000.0,1442487000.0
December 2012,380464000.0,116538000.0,7250289000.0,1377552000.0
March 2013,391236000.0,-16141000.0,7143153000.0,1171808000.0
June 2013,378517000.0,135359000.0,7588100000.0,1658201000.0
September 2013,371572000.0,294601000.0,6482136000.0,1808640000.0
December 2013,379680000.0,51842000.0,6591076000.0,1724434000.0
March 2014,380220000.0,89763000.0,6542875000.0,1718545000.0
June 2014,363187000.0,94210000.0,6701128000.0,1954795000.0
September 2014,377181000.0,71491000.0,6563745000.0,1814580000.0
December 2014,413310000.0,55975000.0,6765171000.0,1930666000.0
March 2015,376764000.0,44633000.0,6701203000.0,1788426000.0
June 2015,389408000.0,75595000.0,6712069000.0,1896469000.0
September 2015,411799000.0,23103000.0,6745748000.0,1914726000.0
December 2015,421504000.0,32118000.0,6867293000.0,1875586000.0
March 2016,365051000.0,94377000.0,6732386000.0,1836861000.0
