,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,545753250.0,21111500.0,43732250.0,,,
June 2007,545753250.0,21111500.0,43732250.0,,,
September 2007,545753250.0,21111500.0,43732250.0,,,
December 2007,545753250.0,21111500.0,43732250.0,,,
March 2008,582626000.0,25680000.0,97072000.0,,,
June 2008,615893000.0,33022000.0,97072000.0,,,
September 2008,681528000.0,22235000.0,97848000.0,,,
December 2008,642489000.0,26184000.0,62338000.0,3978964000.0,706378000.0,569503000.0
March 2009,642468000.0,25114000.0,30579000.0,,,
June 2009,547303000.0,21627000.0,-15126000.0,4028997000.0,605901000.0,639410000.0
September 2009,566619000.0,24029000.0,25185000.0,4793938000.0,1401043000.0,647426000.0
December 2009,695977000.0,27017000.0,1531000.0,4840596000.0,686782000.0,787628000.0
March 2010,679674000.0,27166000.0,-1796000.0,4813286000.0,730412000.0,776699000.0
June 2010,657796000.0,35344000.0,66156000.0,4890540000.0,745141000.0,799105000.0
September 2010,776358000.0,26999000.0,46678000.0,4834786000.0,763424000.0,768334000.0
December 2010,748456000.0,28668000.0,47819000.0,4880769000.0,734914000.0,836963000.0
March 2011,770700000.0,30435000.0,55601000.0,4899978000.0,798942000.0,837481000.0
June 2011,890174000.0,29040000.0,6312000.0,10256548000.0,,
September 2011,1122417000.0,33276000.0,19056000.0,9855261000.0,1107583000.0,1044398000.0
December 2011,1089028000.0,26305000.0,60714000.0,10213959000.0,1182774000.0,1082035000.0
March 2012,985570000.0,30861000.0,1206000.0,10165118000.0,1179119000.0,1093266000.0
June 2012,1562578000.0,35178000.0,-435489000.0,9953938000.0,1568527000.0,988280000.0
September 2012,855928000.0,33266000.0,45751000.0,9935854000.0,1579686000.0,984105000.0
December 2012,1121062000.0,34994000.0,-295423000.0,10006777000.0,1914104000.0,755575000.0
March 2013,788801000.0,33209000.0,-70049000.0,9920144000.0,1884382000.0,763221000.0
June 2013,802611000.0,34302000.0,-72206000.0,9730729000.0,1755337000.0,744171000.0
September 2013,1026022000.0,28800000.0,-128363000.0,9531455000.0,2029639000.0,723591000.0
December 2013,1060064000.0,37137000.0,-371214000.0,8990193000.0,1782071000.0,473836000.0
March 2014,809093000.0,29136000.0,-124139000.0,8823184000.0,1737328000.0,469712000.0
June 2014,749581000.0,29931000.0,-96860000.0,8656108000.0,1581788000.0,470862000.0
September 2014,777480000.0,28136000.0,-97218000.0,8618782000.0,1625717000.0,460947000.0
December 2014,750496000.0,27020000.0,-240136000.0,8429723000.0,1542751000.0,433514000.0
March 2015,696717000.0,22605000.0,-113195000.0,8314940000.0,1530989000.0,412616000.0
June 2015,714008000.0,24268000.0,-168103000.0,8036355000.0,1296921000.0,398408000.0
September 2015,2925316000.0,25731000.0,-1999476000.0,5847997000.0,1319319000.0,355640000.0
December 2015,1102282000.0,26179000.0,,5106738000.0,1203782000.0,283927000.0
March 2016,586518000.0,19826000.0,-206702000.0,4855410000.0,1087130000.0,281171000.0
June 2016,530819000.0,19019000.0,-175887000.0,4685225000.0,944198000.0,247474000.0
September 2016,538510000.0,20498000.0,-51421000.0,4658062000.0,979323000.0,243798000.0
December 2016,529602000.0,22836000.0,33449000.0,2136597000.0,878622000.0,204372000.0
March 2017,533990000.0,20762000.0,51668000.0,2144916000.0,911207000.0,206421000.0
June 2017,506942000.0,22456000.0,37160000.0,2132058000.0,945415000.0,179073000.0
September 2017,540228000.0,21290000.0,68351000.0,2022533000.0,869619000.0,172113000.0
December 2017,509127000.0,23444000.0,81271000.0,1979632000.0,830994000.0,192690000.0
March 2018,510128000.0,25948000.0,59985000.0,1976678000.0,867705000.0,173462000.0
June 2018,547754000.0,24756000.0,43306000.0,1949413000.0,857305000.0,166549000.0
September 2018,550294000.0,22909000.0,123192000.0,1997622000.0,877417000.0,200592000.0
December 2018,564473000.0,26687000.0,86094000.0,1887060000.0,878783000.0,173449000.0
March 2019,478404000.0,24089000.0,72741000.0,1863201000.0,832836000.0,181616000.0
June 2019,503652000.0,25209000.0,62840000.0,1889530000.0,840693000.0,177948000.0
September 2019,512986000.0,24566000.0,106769000.0,1934600000.0,866969000.0,178336000.0
December 2019,556440000.0,21917000.0,-8551000.0,1867756000.0,706747000.0,
March 2020,,22745000.0,-25299000.0,1857506000.0,639537000.0,
June 2020,,19738000.0,-49324000.0,1802389000.0,564502000.0,
September 2020,,21541000.0,-191467000.0,1653337000.0,562982000.0,
December 2020,,18373000.0,-78525000.0,1722472000.0,588140000.0,
March 2021,,21480000.0,-6042000.0,1774158000.0,583200000.0,
June 2021,,24119000.0,27866000.0,1794946000.0,555046000.0,
September 2021,,21081000.0,89143000.0,1930949000.0,648639000.0,
December 2021,,25662000.0,226606000.0,2117160000.0,882871000.0,
March 2022,,26648000.0,271872000.0,2150885000.0,907013000.0,
June 2022,,26516000.0,407563000.0,2313647000.0,1021331000.0,
