,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-39250.0,,
June 2009,-39250.0,,
September 2009,-39250.0,,
December 2009,-39250.0,,
March 2010,4468000.0,,
June 2010,2207000.0,,
September 2010,2390000.0,,
December 2010,-1466000.0,,
March 2011,9171000.0,,
June 2011,8839000.0,,
September 2011,4717000.0,,
December 2011,143542000.0,,
March 2012,6026000.0,,
June 2012,4929000.0,,
September 2012,5044000.0,,
December 2012,4780000.0,,
March 2013,7999000.0,,
June 2013,4717000.0,,
September 2013,6780000.0,,
December 2013,14760000.0,,
March 2014,9656000.0,,
June 2014,5752000.0,,
September 2014,8106000.0,,
December 2014,6546000.0,,
March 2015,10666000.0,,
June 2015,5918000.0,,
September 2015,7568000.0,,
December 2015,8246000.0,,
March 2016,9416000.0,,
