,OperatingExpenses,NetIncomeLoss,Assets
March 2018,246397500.0,12663250.0,
June 2018,246397500.0,12663250.0,
September 2018,246397500.0,12663250.0,
December 2018,246397500.0,12663250.0,
March 2019,266165000.0,-1178000.0,
June 2019,266165000.0,-18080000.0,
September 2019,266165000.0,26835000.0,
December 2019,266165000.0,20522000.0,1940331000.0
March 2020,367395000.0,-323774000.0,
June 2020,367395000.0,22374000.0,
September 2020,367395000.0,32613000.0,
December 2020,367395000.0,2875000.0,1353457000.0
March 2021,253435000.0,36323000.0,1335610000.0
June 2021,253435000.0,32975000.0,1363541000.0
September 2021,253435000.0,24348000.0,1416412000.0
December 2021,253435000.0,16288000.0,1441265000.0
March 2022,,21532000.0,1446362000.0
June 2022,,-5342000.0,1931846000.0
