,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,168569250.0,14065250.0,,,
June 2008,168569250.0,14065250.0,,,
September 2008,168569250.0,14065250.0,,,
December 2008,168569250.0,14065250.0,,,
March 2009,129271000.0,11743000.0,,,
June 2009,141294000.0,12567000.0,,,
September 2009,152398000.0,13108000.0,,,
December 2009,146762000.0,13145000.0,686473000.0,204452000.0,
March 2010,147111000.0,12344000.0,,,
June 2010,159412000.0,15836000.0,704298000.0,219340000.0,
September 2010,164115000.0,16651000.0,719741000.0,203494000.0,
December 2010,164856000.0,14241000.0,676987000.0,165248000.0,
March 2011,170525000.0,9856000.0,686408000.0,188197000.0,
June 2011,201349000.0,16358000.0,,,
September 2011,199438000.0,16563000.0,712691000.0,155043000.0,
December 2011,194866000.0,17469000.0,737583000.0,160097000.0,577486000.0
March 2012,199698000.0,10546000.0,749840000.0,172275000.0,
June 2012,204165000.0,19289000.0,760948000.0,169099000.0,
September 2012,210166000.0,16584000.0,779938000.0,171721000.0,608217000.0
December 2012,213740000.0,17698000.0,782512000.0,163097000.0,619415000.0
March 2013,209856000.0,15183000.0,767456000.0,169424000.0,
June 2013,212858000.0,18939000.0,758692000.0,153503000.0,
September 2013,215064000.0,15059000.0,805128000.0,171563000.0,
December 2013,217550000.0,20101000.0,807121000.0,164832000.0,642289000.0
March 2014,217913000.0,19064000.0,814195000.0,178320000.0,
June 2014,225256000.0,25761000.0,838782000.0,162584000.0,676198000.0
September 2014,231756000.0,25100000.0,897568000.0,178458000.0,719110000.0
December 2014,264685000.0,32938000.0,1082285000.0,238252000.0,844033000.0
March 2015,243977000.0,29563000.0,1051644000.0,205670000.0,845974000.0
June 2015,260203000.0,27638000.0,1053734000.0,200021000.0,853713000.0
September 2015,253696000.0,30283000.0,1097922000.0,217645000.0,880277000.0
December 2015,247088000.0,29235000.0,1120232000.0,244113000.0,876119000.0
March 2016,233361000.0,23017000.0,1111647000.0,233742000.0,877905000.0
June 2016,238237000.0,24918000.0,1086794000.0,204945000.0,881849000.0
September 2016,243596000.0,23767000.0,1087214000.0,188319000.0,898895000.0
December 2016,254361000.0,22161000.0,1078525000.0,190191000.0,888334000.0
March 2017,248544000.0,14876000.0,1069753000.0,210173000.0,859580000.0
June 2017,244833000.0,17970000.0,1099408000.0,261640000.0,837768000.0
