,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,7057250.0,447250.0,-1972750.0,,,
June 2015,7057250.0,447250.0,-1972750.0,,,
September 2015,7057250.0,447250.0,-1972750.0,,,
December 2015,7057250.0,447250.0,-1972750.0,,,
March 2016,7581000.0,549000.0,-1805000.0,,,
June 2016,7581000.0,549000.0,-288000.0,,,
September 2016,7680000.0,501000.0,-845000.0,,,
December 2016,9652000.0,624000.0,-3633000.0,30676000.0,20826000.0,
March 2017,8252000.0,687000.0,-1285000.0,,,
June 2017,9389000.0,668000.0,-1266000.0,,,
September 2017,10247000.0,1127000.0,-1537000.0,41083000.0,28891000.0,
December 2017,13034000.0,941000.0,-4845000.0,82301000.0,69561000.0,
March 2018,13314000.0,1218000.0,-5000000.0,80643000.0,65949000.0,
June 2018,13390000.0,1115000.0,-2692000.0,77845000.0,62735000.0,
September 2018,13149000.0,1122000.0,-1865000.0,76878000.0,61844000.0,
December 2018,12380000.0,1277000.0,-2468000.0,112105000.0,97156000.0,2181000.0
March 2019,13372000.0,1213000.0,-3020000.0,112006000.0,93111000.0,
June 2019,15409000.0,1234000.0,-2618000.0,151432000.0,106843000.0,23674000.0
September 2019,17434000.0,1396000.0,-2664000.0,153424000.0,108720000.0,23172000.0
December 2019,17481000.0,1905000.0,-5429000.0,182154000.0,128058000.0,
March 2020,16710000.0,1265000.0,-4945000.0,174199000.0,115121000.0,
June 2020,17078000.0,881000.0,-9447000.0,328491000.0,180377000.0,
September 2020,20137000.0,1077000.0,-4539000.0,308004000.0,161378000.0,
December 2020,27861000.0,2050000.0,-14013000.0,320412000.0,158429000.0,
March 2021,22298000.0,1308000.0,-10379000.0,313352000.0,152028000.0,
June 2021,23289000.0,1325000.0,-3756000.0,307655000.0,145388000.0,
September 2021,22198000.0,1302000.0,-2197000.0,303593000.0,135459000.0,
December 2021,23642000.0,1608000.0,72000.0,304274000.0,133648000.0,
March 2022,24952000.0,2027000.0,-9100000.0,300995000.0,131424000.0,
June 2022,28724000.0,1747000.0,-333000.0,330941000.0,148148000.0,
