,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,29582750.0,-16984000.0,,,
June 2009,29582750.0,-16984000.0,,,
September 2009,29582750.0,-16984000.0,,,
December 2009,29582750.0,-16984000.0,,,
March 2010,33021000.0,-4482000.0,,,
June 2010,31940000.0,1911000.0,,,
September 2010,38127000.0,-13001000.0,,,
December 2010,34925000.0,-21322000.0,1340176000.0,598958000.0,631325000.0
March 2011,37722000.0,9461000.0,,,
June 2011,39365000.0,-2774000.0,1473929000.0,683051000.0,
September 2011,42106000.0,-4848000.0,1385079000.0,641521000.0,
December 2011,32360000.0,-26051000.0,1397378000.0,621258000.0,669281000.0
March 2012,36451000.0,626000.0,1479794000.0,683840000.0,
June 2012,32546000.0,7658000.0,1454696000.0,672810000.0,
September 2012,33962000.0,-3975000.0,1460510000.0,657513000.0,
December 2012,30226000.0,13723000.0,1238122000.0,568213000.0,574115000.0
March 2013,33370000.0,2548000.0,1265591000.0,614106000.0,
June 2013,33575000.0,-45111000.0,1299226000.0,669493000.0,
September 2013,31290000.0,3318000.0,1239118000.0,605107000.0,
December 2013,34569000.0,18970000.0,1182993000.0,525377000.0,552718000.0
March 2014,34105000.0,14855000.0,1315711000.0,661316000.0,
June 2014,31606000.0,16096000.0,1320198000.0,655999000.0,
September 2014,34336000.0,11161000.0,1244217000.0,609292000.0,
December 2014,23527000.0,-20596000.0,1182916000.0,638894000.0,377352000.0
March 2015,31532000.0,14041000.0,1167014000.0,672705000.0,
June 2015,30301000.0,18646000.0,1185143000.0,684414000.0,
September 2015,32232000.0,16283000.0,1202961000.0,684235000.0,
December 2015,30394000.0,145082000.0,1215497000.0,593883000.0,427887000.0
March 2016,32852000.0,8378000.0,1223552000.0,518010000.0,
June 2016,32050000.0,-4841000.0,1223038000.0,574502000.0,
September 2016,31223000.0,18157000.0,1246734000.0,605527000.0,
December 2016,5933000.0,16885000.0,1162523000.0,518024000.0,465569000.0
March 2017,29225000.0,17345000.0,1245708000.0,587501000.0,
June 2017,29007000.0,19216000.0,1246541000.0,561651000.0,
September 2017,29667000.0,14931000.0,1267093000.0,563038000.0,
December 2017,-143000.0,-3867000.0,1260097000.0,839535000.0,535549000.0
March 2018,23345000.0,17300000.0,1327437000.0,610177000.0,
June 2018,22927000.0,22376000.0,1247121000.0,543674000.0,
September 2018,29954000.0,22580000.0,1210780000.0,499270000.0,
December 2018,13301000.0,-13356000.0,1170392000.0,709793000.0,
March 2019,25186000.0,,1209751000.0,448470000.0,
June 2019,17584000.0,,1206292000.0,411517000.0,
