,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,193500.0,2630000.0,-667000.0,,
June 2020,193500.0,2630000.0,-667000.0,,
September 2020,776000.0,3520000.0,-2336000.0,262530.0,
December 2020,845000.0,4323000.0,2307094.0,167724005.0,1480391.0
March 2021,996000.0,11256000.0,260149.0,167604804.0,1332732.0
June 2021,958000.0,12143000.0,-5752200.0,166970283.0,680026.0
September 2021,1371000.0,34333000.0,-24252000.0,216007000.0,53974000.0
December 2021,1191000.0,20963000.0,-31792949.0,261756000.0,55216000.0
March 2022,1724000.0,20951000.0,-17293000.0,259822000.0,43469000.0
June 2022,1708000.0,17562000.0,-77028000.0,178598000.0,45462000.0
