,OperatingExpenses,Assets
March 2013,4919750.0,
June 2013,4919750.0,
September 2013,4919750.0,
December 2013,4919750.0,290755000.0
March 2014,14469750.0,
June 2014,14469750.0,
September 2014,14469750.0,
December 2014,14469750.0,806703000.0
