,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,,,2328024.0,,,
June 2012,,,2328024.0,,,
September 2012,,,1914550.0,,,
December 2012,,,1741871.0,100004819.0,,
March 2013,,,1569868.0,,,
June 2013,,,1963823.0,,,
September 2013,,,2361269.0,111640576.0,,
December 2013,,,1810010.0,113003448.0,,
March 2014,,,1093633.0,110110115.0,,
June 2014,,,-17192382.0,111295184.0,,
September 2014,,,-6154050.0,88237972.0,,
December 2014,,,-5037696.0,83089787.0,,
March 2015,,,-1157031.0,79898547.0,,
June 2015,,,-2370536.0,75514326.0,,
September 2015,,,-37101946.0,41460443.0,,
December 2015,,,-20635201.0,24446840.0,,
March 2016,,,1130476.0,21484845.0,,
June 2016,,,-1712147.0,21574820.0,,
September 2016,,,-624445.0,22452591.0,,
December 2016,,,-774020.0,21212612.0,,
March 2017,1754075.0,,-1285077.0,20270298.0,,
June 2017,1754075.0,,-4729875.0,6758934.0,,
September 2017,1521688.0,,-2135292.0,7714013.0,,
December 2017,-533247.0,,-2549496.0,7165284.0,7165284.0,
March 2018,562427.0,414887.0,-385898.0,7310041.0,,
June 2018,489848.0,458390.0,9503268.0,4148019.0,2271960.0,
September 2018,741762.0,741762.0,-635017.0,5343384.0,3707038.0,
December 2018,1027112.0,854925.0,-835196.0,3211580.0,1572038.0,1639542.0
March 2019,2002637.0,1906319.0,-1829826.0,2941747.0,997264.0,
June 2019,1531495.0,1157227.0,-1040325.0,8034039.0,2570708.0,5463331.0
September 2019,984546.0,259945.0,-392843.0,8281871.0,3602725.0,4679146.0
December 2019,-2184363.0,504921.0,-3679528.0,11388400.0,10978400.0,3508520.0
March 2020,425115.0,301697.0,-139972.0,12614181.0,8877001.0,3737180.0
June 2020,439128.0,491671.0,-4361258.0,95545667.0,92032769.0,3512898.0
September 2020,292080.0,292080.0,546801.0,100365677.0,99718153.0,647524.0
December 2020,-4191921.0,1950150.0,-1997184.0,167178482.0,78282311.0,88896171.0
March 2021,-3265421.0,1570379.0,156766.0,205139861.0,112409992.0,92729869.0
June 2021,2054354.0,2054354.0,357856.0,186587444.0,93497746.0,93089698.0
September 2021,2367798.0,2226398.0,457615.0,218785528.0,127050884.0,91734644.0
December 2021,-11130654.0,,-1912594.0,227436233.0,134258763.0,93177470.0
March 2022,-2247707.0,,1593857.0,279130880.0,186605653.0,92525227.0
June 2022,1875779.0,,1425271.0,274621691.0,188158600.0,86463091.0
