,OperatingExpenses,NetIncomeLoss,Assets
December 2016,0.0,0.0,1000.0
March 2017,20000.0,746000.0,27304000.0
June 2017,33000.0,-1206000.0,26233000.0
September 2017,24000.0,123000.0,14427000.0
December 2017,22000.0,59000.0,19385000.0
March 2018,23000.0,-22000.0,16836000.0
June 2018,23000.0,-515000.0,50439000.0
September 2018,77000.0,-7027000.0,255367000.0
December 2018,169000.0,25072000.0,426127000.0
March 2019,286000.0,3120000.0,676566000.0
June 2019,343000.0,64007000.0,825565000.0
September 2019,451000.0,46759000.0,1050851000.0
December 2019,497000.0,26608000.0,1133254000.0
March 2020,586000.0,63994000.0,1615331000.0
June 2020,946000.0,191608000.0,2521429000.0
September 2020,1466000.0,160951000.0,3561789000.0
December 2020,1693000.0,5287000.0,4016236000.0
March 2021,1794000.0,-452862000.0,3943181000.0
June 2021,1952000.0,158935000.0,4326974000.0
September 2021,2023000.0,-57277000.0,4387731000.0
December 2021,1957000.0,185831000.0,4355957000.0
March 2022,1635000.0,289144000.0,5222975000.0
June 2022,1309000.0,-354738000.0,5094532000.0
