,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,1250.0,,-1250.0,,
June 2015,1250.0,,-1250.0,,
September 2015,1250.0,,-1250.0,,
December 2015,1250.0,,-1250.0,,
March 2016,12517.0,,-12517.0,,
June 2016,5700.0,,-5700.0,,
September 2016,3039.0,,-3039.0,,
December 2016,152468.0,,-152468.0,67299.0,67299.0
March 2017,14157.0,1466.6666666666667,-14176.0,53119.0,53119.0
June 2017,30809.0,1466.6666666666667,8973.0,71210.0,71210.0
September 2017,81778.0,1466.6666666666667,199796.0,353181.0,353181.0
