,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,,,-123506.5,,,
December 2012,,,-123506.5,,,
March 2013,,,-123506.5,,,
June 2013,,,-123506.5,,,
September 2013,223408.33333333334,65232.0,-370706.0,,,
December 2013,223408.33333333334,65232.0,-370706.0,,,
March 2014,223408.33333333334,65232.0,-370706.0,,,
June 2014,1000.0,65232.0,330688.0,1016713.0,9762.0,1006951.0
September 2014,1898.0,119764.0,-333586.0,,,
December 2014,389352.0,7664.0,-385654.0,0.0,,
March 2015,200080.0,-2477.0,-206538.0,0.0,,
June 2015,631738.0,64758.0,-1303345.0,836307.0,83209.0,753098.0
September 2015,294903.0,31243.0,-338708.0,702024.0,21130.0,680894.0
December 2015,205280.0,25672.0,497047.0,1064962.0,362381.0,702581.0
March 2016,256939.0,35784.0,-285557.0,869196.0,138983.0,730213.0
June 2016,1003575.0,54321.0,-1035384.0,714412.0,13568.0,700844.0
September 2016,231064.0,17186.0,-256701.0,711233.0,137.0,711096.0
