,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,,,50692000.0,,
March 2010,,,34914000.0,,
June 2010,,,37017000.0,,
September 2010,,,33414000.0,,
December 2010,,,89882000.0,2545916000.0,131487000.0
March 2011,,,38776000.0,,
June 2011,,,41083000.0,2643415000.0,60114000.0
September 2011,,,48173000.0,2717814000.0,59203000.0
December 2011,,,66305000.0,3683238000.0,88188000.0
March 2012,107492250.0,,52366000.0,3817486000.0,117237000.0
June 2012,107492250.0,,51606000.0,3846812000.0,126243000.0
September 2012,107492250.0,,50228000.0,3950242000.0,84695000.0
December 2012,107492250.0,,24187000.0,6561100000.0,215257000.0
March 2013,185329750.0,129750000.0,59538000.0,6851414000.0,179945000.0
June 2013,185329750.0,129750000.0,70427000.0,7216570000.0,188138000.0
September 2013,185329750.0,129750000.0,79211000.0,7572092000.0,204691000.0
December 2013,185329750.0,129750000.0,130815000.0,7917446000.0,257931000.0
March 2014,242316500.0,130000000.0,61078000.0,8349113000.0,298325000.0
June 2014,242316500.0,134000000.0,221000000.0,8540663000.0,243308000.0
September 2014,242316500.0,168000000.0,41218000.0,8798938000.0,265470000.0
December 2014,242316500.0,201000000.0,228310000.0,9143577000.0,1505000000.0
March 2015,,193000000.0,89000000.0,49284000000.0,1367000000.0
June 2015,,164000000.0,300000000.0,50040000000.0,1306000000.0
September 2015,,156000000.0,-194000000.0,49639000000.0,1149000000.0
December 2015,,171000000.0,-1644000000.0,47870000000.0,1439000000.0
March 2016,,181000000.0,50000000.0,47580000000.0,1152000000.0
June 2016,,139000000.0,-90000000.0,47294000000.0,2054000000.0
September 2016,,147000000.0,326000000.0,46538000000.0,1406000000.0
December 2016,,163000000.0,145000000.0,46265000000.0,1414000000.0
March 2017,,156000000.0,634000000.0,46938000000.0,2814000000.0
June 2017,,154000000.0,320000000.0,48218000000.0,3941000000.0
September 2017,,140000000.0,259000000.0,45635000000.0,2270000000.0
December 2017,,160000000.0,-342000000.0,45903000000.0,2142000000.0
March 2018,,138000000.0,360000000.0,46575000000.0,2344000000.0
June 2018,,136000000.0,426000000.0,45938000000.0,1468000000.0
