,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,,-1723.0,,,
December 2010,,-1723.0,,,
March 2011,,-171500.0,,,
June 2011,,,1771432.0,1433670.0,
September 2011,,-294405.0,,,
December 2011,,-14632.0,,,
March 2012,,-149258.0,1739876.0,1412141.0,
June 2012,,354827.0,1838635.0,1491618.0,
September 2012,2177926.0,5358238.0,16922371.0,15565154.0,
December 2012,2177926.0,1350299.0,22504141.0,20616712.0,
March 2013,2863820.0,1166039.0,20530029.0,18681680.0,
June 2013,2806114.0,349338.0,23212445.0,21409097.0,
September 2013,3370752.0,-1016876.0,22129334.0,20079252.0,
December 2013,4710758.0,-135102.0,32284692.0,30245638.0,
March 2014,2716234.0,255398.0,29045313.0,26904835.0,
June 2014,3344005.0,-376235.0,31610844.0,29477426.0,
September 2014,4817370.0,-754002.0,28566920.0,26331015.0,
December 2014,5128663.0,-33293.0,32336764.0,30289545.0,
March 2015,3422903.0,-280666.0,31655751.0,25830827.0,
June 2015,3167100.0,569543.0,35610837.0,29843164.0,
September 2015,3928038.0,-406480.0,31652204.0,26216646.0,
December 2015,5241538.0,1195530.0,39401816.0,33886914.0,5514902.0
March 2016,3785373.0,-643701.0,33491671.0,27682960.0,
June 2016,3655678.0,1473986.0,39630401.0,33798110.0,
September 2016,3989929.0,757745.0,39712536.0,33781208.0,
December 2016,5264041.0,1304125.0,49367703.0,45613382.0,1711124.0
March 2017,3738621.0,1336345.0,49227142.0,42009645.0,7217497.0
June 2017,3965986.0,1988388.0,48983681.0,41641357.0,7342324.0
September 2017,4491157.0,1307647.0,49093022.0,43868130.0,3746163.0
December 2017,5108253.0,2522258.0,59273243.0,53719875.0,1722080.0
March 2018,4589619.0,345654.0,59793187.0,53786917.0,
June 2018,4868309.0,1024307.0,58611081.0,52137517.0,
September 2018,5344447.0,168319.0,56471002.0,50162711.0,
December 2018,6613388.0,833125.0,68881844.0,62212941.0,
March 2019,4292176.0,2007005.0,71584437.0,61465306.0,
June 2019,4932803.0,478101.0,73797010.0,62314289.0,
September 2019,5451231.0,1328154.0,77554638.0,66289280.0,
December 2019,8245625.0,-754412.0,89242422.0,75989339.0,
March 2020,8048938.0,-536602.0,86667656.0,72777671.0,
June 2020,5718081.0,539112.0,93584869.0,79104094.0,
September 2020,6631119.0,2480756.0,98328058.0,82331256.0,
December 2020,9783249.0,-1553153.0,107728229.0,90512837.0,
March 2021,6670031.0,2410386.0,107834338.0,91360193.0,
June 2021,6286130.0,1190883.0,113906195.0,96384817.0,
September 2021,7587542.0,3019712.0,115364714.0,98122723.0,
December 2021,9143098.0,-390860.0,127781521.0,110502700.0,
March 2022,6657189.0,2944877.0,127128295.0,110310328.0,
June 2022,7203990.0,1618210.0,127550574.0,111127572.0,
