,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2004,2135282.3913043477,-200344.0,,,
September 2004,2135282.3913043477,-200344.0,,,
December 2004,2135282.3913043477,-200344.0,,,
March 2005,2135282.3913043477,-498483.0,,,
June 2005,2135282.3913043477,-498483.0,,,
September 2005,2135282.3913043477,-498483.0,,,
December 2005,2135282.3913043477,-498483.0,,,
March 2006,2135282.3913043477,379001.0,,,
June 2006,2135282.3913043477,379001.0,,,
September 2006,2135282.3913043477,379001.0,,,
December 2006,2135282.3913043477,379001.0,,,
March 2007,2135282.3913043477,-3206374.0,,,
June 2007,2135282.3913043477,-3206374.0,,,
September 2007,2135282.3913043477,-3206374.0,,,
December 2007,2135282.3913043477,-3206374.0,,,
March 2008,2135282.3913043477,-7574026.5,,,
June 2008,2135282.3913043477,-7574026.5,,,
September 2008,2135282.3913043477,-7574026.5,,,
December 2008,2135282.3913043477,-7574026.5,,,
March 2009,2135282.3913043477,-5404503.75,,,
June 2009,2135282.3913043477,-5404503.75,,,
September 2009,2135282.3913043477,-5404503.75,,,
December 2009,2135282.3913043477,-5404503.75,,,
March 2010,3241961.0,83011314.0,,,
June 2010,1747206.0,-27099126.0,,,
September 2010,1110270.0,9618213.0,,,
December 2010,3321881.0,8911952.0,74773454.0,2191848.0,72581606.0
March 2011,1209644.0,-9876323.0,,,
June 2011,1151696.0,-8797506.0,75778270.0,19453485.0,56324785.0
September 2011,3381564.0,-36185111.0,41144428.0,17685179.0,23459249.0
December 2011,4317359.0,1843221.0,43819252.0,14134056.0,29685196.0
March 2012,1799315.0,13992917.0,56725189.0,11213157.0,45512032.0
June 2012,2681879.0,-5493412.0,51737493.0,8935530.0,42801963.0
September 2012,5160852.0,-15299625.0,38601863.0,17323687.0,21278176.0
December 2012,11968239.0,-11778750.0,32060813.0,13454485.0,18606328.0
March 2013,1761272.0,-8933264.0,23413102.0,11928864.0,11484238.0
June 2013,1822526.0,-2173373.0,21837964.0,10570602.0,11267362.0
September 2013,1667536.0,1396180.0,24489038.0,13465993.0,11023045.0
December 2013,6542669.0,-10961113.0,21941590.0,10924705.0,11016885.0
March 2014,1346195.0,244322.0,21934566.0,11126735.0,10807831.0
June 2014,1619931.0,-574520.0,21264624.0,10403469.0,10861155.0
September 2014,1610680.0,-2731215.0,18313403.0,7256133.0,11057270.0
December 2014,2321855.0,-3500676.0,15341242.0,1983646.0,13357596.0
March 2015,1112780.0,-1077285.0,14598332.0,940650.0,13657682.0
June 2015,989284.0,-989318.0,13949215.0,297110.0,13652105.0
September 2015,768951.0,-755895.0,13907345.0,261633.0,13645712.0
