,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,203275000.0,-9750000.0,,
June 2009,,,203275000.0,-9750000.0,,
September 2009,,,203275000.0,-9750000.0,,
December 2009,,,203275000.0,-9750000.0,,
March 2010,8475000.0,8350000.0,208450000.0,9750000.0,,
June 2010,8475000.0,8350000.0,208450000.0,9750000.0,,
September 2010,8475000.0,8350000.0,202800000.0,27400000.0,,
December 2010,8475000.0,8350000.0,214600000.0,16900000.0,4259400000.0,1467800000.0
March 2011,30175000.0,8775000.0,198500000.0,-10500000.0,,
June 2011,30175000.0,8775000.0,221900000.0,43700000.0,,
September 2011,30175000.0,8775000.0,228000000.0,20100000.0,3840900000.0,1015100000.0
December 2011,30175000.0,8775000.0,252200000.0,-71000000.0,3637900000.0,953500000.0
March 2012,12900000.0,10425000.0,221100000.0,12500000.0,3647500000.0,973900000.0
June 2012,29833333.333333332,10425000.0,242300000.0,47800000.0,3726000000.0,1068100000.0
September 2012,29833333.333333332,10425000.0,236200000.0,40000000.0,3784500000.0,1138400000.0
December 2012,29833333.333333332,10425000.0,277300000.0,18400000.0,3873700000.0,1228000000.0
March 2013,16500000.0,12700000.0,240100000.0,37300000.0,3823800000.0,1199200000.0
June 2013,18866666.666666668,12700000.0,267700000.0,64000000.0,4065400000.0,1203600000.0
September 2013,18866666.666666668,12700000.0,235700000.0,64200000.0,4119300000.0,1273600000.0
December 2013,18866666.666666668,12700000.0,299600000.0,64200000.0,4178100000.0,1327400000.0
March 2014,,11525000.0,246300000.0,40800000.0,4106800000.0,1264700000.0
June 2014,,11525000.0,259000000.0,93300000.0,4190100000.0,1337100000.0
September 2014,,11525000.0,238300000.0,-21100000.0,4081200000.0,1362900000.0
December 2014,,11525000.0,199700000.0,45100000.0,4051500000.0,1299100000.0
March 2015,,12175000.0,241400000.0,40000000.0,4085300000.0,1336500000.0
June 2015,,12175000.0,271000000.0,79700000.0,4966500000.0,1529900000.0
September 2015,,12175000.0,265700000.0,107500000.0,5082200000.0,1623400000.0
December 2015,,12175000.0,269500000.0,87800000.0,4875700000.0,1418700000.0
March 2016,,13275000.0,270200000.0,55700000.0,4942800000.0,1481300000.0
June 2016,,13275000.0,276700000.0,125200000.0,5097900000.0,1542600000.0
September 2016,,13275000.0,284500000.0,123400000.0,5212600000.0,1539700000.0
December 2016,,13275000.0,298500000.0,108900000.0,5128500000.0,1445200000.0
March 2017,,12675000.0,288600000.0,77400000.0,5134100000.0,1456100000.0
June 2017,,12675000.0,291800000.0,137700000.0,5253400000.0,1553100000.0
September 2017,,12675000.0,297900000.0,129500000.0,5349300000.0,1598300000.0
December 2017,,12675000.0,316500000.0,128000000.0,5511400000.0,1601700000.0
March 2018,,12575000.0,311200000.0,75000000.0,5552000000.0,1644500000.0
June 2018,,12575000.0,316500000.0,129600000.0,5697100000.0,1805500000.0
September 2018,,12575000.0,305100000.0,99800000.0,6169700000.0,1890200000.0
December 2018,,12575000.0,308600000.0,85200000.0,5964600000.0,1686100000.0
March 2019,,12050000.0,312000000.0,84700000.0,6289200000.0,1848000000.0
June 2019,,12050000.0,320600000.0,137500000.0,6343400000.0,1916900000.0
September 2019,,12050000.0,311300000.0,105600000.0,6285600000.0,1906700000.0
December 2019,,12050000.0,312400000.0,104100000.0,6291300000.0,1898200000.0
March 2020,,,313900000.0,109100000.0,6300100000.0,1914000000.0
June 2020,,,276200000.0,115800000.0,6332300000.0,1957300000.0
September 2020,,,328300000.0,164600000.0,6519000000.0,2138000000.0
December 2020,,,364200000.0,163600000.0,7358700000.0,2208500000.0
March 2021,,,371500000.0,177800000.0,7482100000.0,2345900000.0
June 2021,,,394600000.0,217200000.0,7696000000.0,2548900000.0
September 2021,,,400200000.0,202100000.0,7868800000.0,2726000000.0
December 2021,,,412700000.0,175300000.0,7936200000.0,2744500000.0
March 2022,,,409500000.0,,8243000000.0,2956700000.0
June 2022,,,434600000.0,,8334100000.0,3063800000.0
