,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2010,479.0,0.0,,
March 2011,479.0,-465.0,,
June 2011,479.0,0.0,,
September 2011,479.0,-1452.0,38068.0,38068.0
December 2011,11745.25,11650.0,,
March 2012,11745.25,-12897.0,,
June 2012,11745.25,-16817.0,,
September 2012,11745.25,-28917.0,127.0,127.0
December 2012,1280862.25,30.0,127.0,127.0
March 2013,1280862.25,-91101.0,127.0,127.0
June 2013,1280862.25,-310221.0,127.0,
September 2013,1280862.25,-17493543.0,83.0,83.0
December 2013,,-1713621.0,400083.0,83.0
March 2014,,-63435.0,400768.0,768.0
June 2014,,18849.0,400768.0,768.0
