,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,86900000.0,29425000.0,,
June 2012,86900000.0,29425000.0,,
September 2012,86900000.0,29425000.0,,
December 2012,86900000.0,29425000.0,,
March 2013,60600000.0,35800000.0,,
June 2013,60600000.0,62900000.0,,
September 2013,60600000.0,68200000.0,,
December 2013,60600000.0,66800000.0,5828500000.0,1074400000.0
March 2014,48200000.0,60400000.0,,
June 2014,47000000.0,75100000.0,,
September 2014,78300000.0,-23500000.0,,
December 2014,171900000.0,-389400000.0,21164000000.0,2661100000.0
March 2015,111000000.0,50600000.0,19375400000.0,1723300000.0
June 2015,102000000.0,93800000.0,19027700000.0,1404300000.0
September 2015,104300000.0,182900000.0,19034700000.0,1641600000.0
December 2015,120400000.0,184500000.0,18411100000.0,1369500000.0
March 2016,73200000.0,168300000.0,18956500000.0,1473000000.0
June 2016,73100000.0,247600000.0,19121800000.0,1640500000.0
September 2016,82200000.0,238600000.0,19193400000.0,1877200000.0
December 2016,90100000.0,301400000.0,19124900000.0,2097000000.0
March 2017,121900000.0,167000000.0,20822400000.0,1577100000.0
June 2017,96700000.0,243500000.0,23236900000.0,4113500000.0
September 2017,100100000.0,247000000.0,23927500000.0,4339800000.0
December 2017,96800000.0,578000000.0,21223500000.0,1749600000.0
March 2018,301300000.0,279000000.0,20759500000.0,1482400000.0
June 2018,317600000.0,314000000.0,20614800000.0,1630900000.0
September 2018,298000000.0,250000000.0,20985300000.0,1765400000.0
December 2018,297100000.0,301000000.0,20141000000.0,1500000000.0
March 2019,312000000.0,246000000.0,21293000000.0,1480000000.0
June 2019,316000000.0,257000000.0,21725000000.0,1654000000.0
September 2019,320000000.0,351000000.0,22249000000.0,2373000000.0
December 2019,316000000.0,257000000.0,22360000000.0,2196000000.0
March 2020,325000000.0,224000000.0,22629000000.0,3059000000.0
June 2020,295000000.0,164000000.0,22016000000.0,2227000000.0
September 2020,96000000.0,223000000.0,22533000000.0,2680000000.0
December 2020,548000000.0,139000000.0,22777000000.0,2264000000.0
March 2021,105000000.0,,22857000000.0,2291000000.0
June 2021,113000000.0,,23241000000.0,2528000000.0
September 2021,123000000.0,,22928000000.0,2584000000.0
December 2021,,,23246000000.0,1816000000.0
March 2022,133000000.0,,23172000000.0,1686000000.0
June 2022,146000000.0,,22754000000.0,1568000000.0
