,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,16091.0,,-153.0,,,
September 2007,16091.0,,-3927.25,,,
December 2007,16091.0,,-3927.25,,,
March 2008,16091.0,,-3927.25,,,
June 2008,16091.0,,-3927.25,,,
September 2008,16091.0,,-17218.25,,,
December 2008,16091.0,,-17218.25,,,
March 2009,16091.0,,-17218.25,,,
June 2009,16091.0,,-17218.25,,,
September 2009,16091.0,,-9466.0,,,
December 2009,16091.0,,-9466.0,,,
March 2010,16091.0,,-9466.0,,,
June 2010,16091.0,,-9466.0,,,
September 2010,5893.0,,-1022.0,,,
December 2010,5893.0,,-8810.0,,,
March 2011,5893.0,,-1393.0,,,
June 2011,5893.0,,-13547.0,,,
September 2011,1400.0,,-1700.0,,,
December 2011,79650.66666666667,,-2400.0,,,
March 2012,79650.66666666667,,-10795.0,192767.0,17767.0,
June 2012,79650.66666666667,,-226657.0,,,
September 2012,20112.0,,-20112.0,,,
December 2012,50632.0,,-51182.0,,,
March 2013,19552.0,,-20302.0,,,
June 2013,274403.0,,32034.6,,,
September 2013,213180.0,,32034.6,,,
December 2013,132726.0,,32034.6,,,
March 2014,84040.0,,32034.6,,,
June 2014,,,32034.6,,,
September 2014,,,32034.6,,,
December 2014,,,32034.6,,,
March 2015,,,32034.6,,,
June 2015,,,32034.6,,,
September 2015,,,32034.6,,,
December 2015,,,32034.6,,,
March 2016,,,32034.6,,,
June 2016,,,32034.6,,,
September 2016,,,32034.6,,,
December 2016,,,32034.6,,,
March 2017,,,-2957469.0,,,
June 2017,,,-2957469.0,,,
September 2017,104612.0,,-134326.0,,,
December 2017,141103.0,,-143281.0,,,
March 2018,226602.0,,-244058.0,,,
June 2018,,,-2957469.0,,,
September 2018,407736.0,,-438856.0,,,
December 2018,267238.0,,-3543421.0,,,
March 2019,18693102.0,,-22131089.0,,,
June 2019,7321834.0,,2806302.0,,,
September 2019,172257.0,63703.0,-145473.0,,,
December 2019,394947.0,32083.0,-867039.0,,,
March 2020,511071.0,49854.0,-1260063.0,,,
June 2020,240135.0,,347396.0,,,
September 2020,114047.0,35681.0,-90050.0,,,
December 2020,327909.0,46975.0,-359825.0,,,
March 2021,169508.0,77216.0,-350780.0,,,
June 2021,328513.0,,350780.0,,,
September 2021,221555.0,62464.0,-486437.0,,,
December 2021,868075.0,52697.0,-752460.0,,,
March 2022,123529.0,33444.0,-632278.0,,,
