,NetIncomeLoss,Assets
March 2008,8898750.0,
June 2008,8898750.0,
September 2008,8898750.0,
December 2008,8898750.0,
March 2009,15651000.0,
June 2009,10598000.0,
September 2009,10306000.0,
December 2009,4556000.0,8709077000.0
March 2010,15980000.0,
June 2010,17922000.0,8833060000.0
September 2010,17217000.0,8993043000.0
December 2010,23533000.0,8959915000.0
March 2011,17175000.0,9755281000.0
June 2011,22362000.0,9857163000.0
September 2011,23773000.0,9951344000.0
December 2011,23737000.0,9786483000.0
March 2012,21582000.0,11726063000.0
June 2012,29130000.0,11750739000.0
September 2012,30743000.0,11984891000.0
December 2012,28955000.0,12023976000.0
March 2013,28538000.0,11997990000.0
June 2013,29193000.0,12573391000.0
September 2013,31634000.0,12790279000.0
December 2013,28439000.0,13563405000.0
March 2014,34524000.0,14476510000.0
June 2014,34831000.0,15019247000.0
September 2014,35391000.0,15757045000.0
December 2014,39304000.0,16127090000.0
March 2015,40343000.0,16278848000.0
June 2015,40131000.0,16598601000.0
September 2015,40053000.0,16836073000.0
December 2015,39122000.0,17557662000.0
March 2016,26132000.0,20324524000.0
June 2016,41300000.0,21214967000.0
September 2016,52168000.0,21583914000.0
December 2016,51291000.0,21844817000.0
March 2017,22979000.0,30190695000.0
June 2017,74000000.0,30753726000.0
September 2017,77693000.0,31123295000.0
December 2017,24000000.0,31417635000.0
March 2018,86762000.0,31652000000.0
June 2018,85000000.0,32257563000.0
September 2018,101000000.0,32617595000.0
December 2018,100000000.0,33102000000.0
March 2019,94000000.0,33695000000.0
June 2019,95000000.0,33903000000.0
September 2019,103000000.0,34329000000.0
December 2019,95000000.0,34615000000.0
March 2020,47000000.0,35049000000.0
June 2020,84000000.0,37721000000.0
September 2020,83000000.0,37441000000.0
December 2020,72000000.0,37354000000.0
March 2021,93000000.0,38475000000.0
June 2021,102000000.0,38406000000.0
September 2021,111000000.0,39361000000.0
December 2021,99000000.0,39513000000.0
March 2022,53000000.0,42022000000.0
June 2022,109000000.0,41681000000.0
