,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,,,,,
March 2009,,,,,
June 2009,,,,,
September 2009,,,,,
December 2009,,2943000.0,,,
March 2010,,2943000.0,,,
June 2010,,2071000.0,,,
September 2010,,2306000.0,,,
December 2010,,2832000.0,,183151000.0,31135000.0
March 2011,,2994000.0,,,
June 2011,,2007000.0,,,
September 2011,,1089000.0,,178091000.0,28066000.0
December 2011,,1361000.0,,176675000.0,28389000.0
March 2012,,1361000.0,,178146000.0,40221000.0
June 2012,,1337000.0,,176612000.0,34461000.0
September 2012,,1017000.0,,180607000.0,31964000.0
December 2012,,1432500.0,,180114000.0,30322000.0
March 2013,,1432500.0,,178443000.0,30945000.0
June 2013,,2424000.0,,176376000.0,29209000.0
September 2013,,,,184629000.0,36749000.0
December 2013,,,-276000.0,184727000.0,27586000.0
March 2014,,,-276000.0,183537000.0,
June 2014,,,-276000.0,181179000.0,
September 2014,,,-276000.0,184638000.0,
December 2014,,,-708000.0,186377000.0,
March 2015,,,-234000.0,195735000.0,
June 2015,,,1203000.0,201383000.0,
September 2015,,,164000.0,201026000.0,
December 2015,,,-335000.0,209301000.0,
March 2016,,,-379000.0,211556000.0,
June 2016,,,-49000.0,218899000.0,
September 2016,,,1339000.0,215533000.0,
December 2016,,,-939000.0,223623000.0,
March 2017,,,4727000.0,220938000.0,
June 2017,,,1329000.0,235011000.0,
September 2017,,,-490000.0,252442000.0,
December 2017,,,-1723000.0,249037000.0,
March 2018,,,331000.0,252865000.0,
June 2018,,,-122000.0,255431000.0,
September 2018,,,-139000.0,262549000.0,
December 2018,,,-586000.0,263469000.0,
March 2019,,,5819000.0,258851000.0,
June 2019,,,1017000.0,263539000.0,
September 2019,,,-2582000.0,268024000.0,
December 2019,3414000.0,,-255000.0,268495000.0,
March 2020,,,-286000.0,280460000.0,
June 2020,,,-694000.0,280722000.0,
September 2020,,,-657000.0,310129000.0,
December 2020,1364000.0,,1981000.0,301362000.0,
March 2021,,,-768000.0,404815000.0,
June 2021,,,-1151000.0,410234000.0,
September 2021,,,-3547000.0,422002000.0,
December 2021,,,19610000.0,590646000.0,
March 2022,,,269000.0,591860000.0,
June 2022,,,2822000.0,586822000.0,
