,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,18140750.0,-9662250.0,,
June 2009,18140750.0,-9662250.0,,
September 2009,18140750.0,-9662250.0,,
December 2009,18140750.0,-9662250.0,,
March 2010,18224000.0,5666000.0,,
June 2010,19107000.0,3232000.0,,
September 2010,18336000.0,8784000.0,,
December 2010,20530000.0,3724000.0,,
March 2011,20618000.0,16424000.0,,
June 2011,22334000.0,13851000.0,,
September 2011,21784000.0,19575000.0,,
December 2011,20248000.0,13196000.0,,
March 2012,22607000.0,15208000.0,,
June 2012,21997000.0,12639000.0,,
September 2012,23678000.0,13291000.0,,
