,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,1328727000.0,276537750.0,,,
December 2007,1328727000.0,276537750.0,,,
March 2008,1328727000.0,276537750.0,,,
June 2008,1328727000.0,276537750.0,10010615000.0,,
September 2008,1381804000.0,276814000.0,10285055000.0,5323706000.0,
December 2008,1328249000.0,237654000.0,9811422000.0,4919708000.0,
March 2009,1231753000.0,226166000.0,10137052000.0,5226268000.0,
June 2009,1222314000.0,315314000.0,10148186000.0,5270679000.0,
September 2009,1250031000.0,326205000.0,10429705000.0,5361815000.0,
December 2009,1232536000.0,268349000.0,10276966000.0,5089511000.0,
March 2010,1251269000.0,247648000.0,10468227000.0,5131795000.0,
June 2010,1397782000.0,337781000.0,10313701000.0,5076258000.0,
September 2010,1325177000.0,299069000.0,10655410000.0,5289411000.0,
December 2010,1324642000.0,258173000.0,10328283000.0,4866882000.0,
March 2011,1405062000.0,258478000.0,10949934000.0,5438557000.0,
June 2011,1376177000.0,336310000.0,11385555000.0,5732882000.0,
September 2011,1438260000.0,302653000.0,11446863000.0,5696234000.0,
December 2011,1418652000.0,,11454027000.0,5648050000.0,
March 2012,1432786000.0,,11892113000.0,5924942000.0,
June 2012,1496247000.0,,12137207000.0,6084808000.0,
September 2012,1551013000.0,,12487833000.0,6333650000.0,
December 2012,1534915000.0,,12428067000.0,6159785000.0,
March 2013,1573117000.0,,12657210000.0,6375582000.0,
June 2013,1612377000.0,,12663947000.0,6221688000.0,
September 2013,1587289000.0,,13025395000.0,6534262000.0,
December 2013,1613174000.0,,13013025000.0,6520856000.0,
March 2014,1662116000.0,,13138264000.0,6639475000.0,
June 2014,1731334000.0,,13141113000.0,6681972000.0,
September 2014,1723104000.0,,13594033000.0,7108403000.0,
December 2014,1769691000.0,,17929809000.0,11456904000.0,
March 2015,1730190000.0,,17983591000.0,11521307000.0,
June 2015,2099169000.0,,17989281000.0,11494304000.0,
September 2015,1744521000.0,,13371551000.0,7027960000.0,
December 2015,1724231000.0,,13089468000.0,6779026000.0,6310442000.0
March 2016,1765207000.0,,13351094000.0,6960033000.0,6391061000.0
June 2016,1956013000.0,,16721804000.0,10053899000.0,6667905000.0
September 2016,2125086000.0,,18024810000.0,8135470000.0,5470816000.0
December 2016,2079446000.0,,17630066000.0,8011206000.0,5287731000.0
March 2017,2098173000.0,,17920900000.0,8325561000.0,5323632000.0
June 2017,2201631000.0,,17756655000.0,8033438000.0,5345915000.0
September 2017,2170576000.0,,18418590000.0,8597002000.0,5433289000.0
December 2017,2167104000.0,,18219370000.0,8272168000.0,5580910000.0
March 2018,2193425000.0,,18629142000.0,8715871000.0,5521113000.0
June 2018,2232773000.0,,18070404000.0,8003453000.0,
September 2018,2275645000.0,,18542082000.0,8642256000.0,
December 2018,2319817000.0,,18194176000.0,8437783000.0,
March 2019,2224713000.0,,18200799000.0,8455549000.0,
June 2019,2258662000.0,,17966522000.0,8141505000.0,
September 2019,2275052000.0,453781000.0,18956575000.0,8484164000.0,
December 2019,2275906000.0,383410000.0,19372034000.0,8661610000.0,
March 2020,2503966000.0,-3297000.0,20432332000.0,9857775000.0,
June 2020,2097235000.0,-618419000.0,22628266000.0,12348232000.0,
September 2020,1800266000.0,216900000.0,22741558000.0,12433098000.0,
December 2020,1886396000.0,67289000.0,22489851000.0,11991429000.0,
March 2021,1886751000.0,88927000.0,22043281000.0,11586765000.0,
June 2021,2346094000.0,151093000.0,21413539000.0,10733567000.0,
September 2021,2340026000.0,378013000.0,22102866000.0,10688188000.0,
December 2021,2446241000.0,167441000.0,21426762000.0,10063151000.0,
March 2022,2517665000.0,303325000.0,22323675000.0,10413278000.0,
June 2022,2677557000.0,509989000.0,22085688000.0,10483219000.0,
