,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2018,,,-1650.0,120000.0,20000.0
March 2019,,,262896.0,281936598.0,1505384.0
June 2019,3463666.6666666665,1955000.0,1102755.0,283017569.0,1373073.0
September 2019,3463666.6666666665,1955000.0,976190.0,284072183.0,1375697.0
December 2019,3463666.6666666665,1955000.0,-12469945.0,284801982.0,1220122.0
March 2020,11990000.0,8468000.0,573582.0,285407440.0,1107473.0
June 2020,9941000.0,4786000.0,-7958000.0,285275830.0,940821.0
September 2020,41999000.0,29966000.0,-42498000.0,,
December 2020,38551000.0,30474000.0,-50674582.0,767219000.0,654445000.0
March 2021,106206000.0,91812000.0,-125211000.0,779082000.0,613037000.0
June 2021,110337000.0,76544000.0,-108200000.0,687254000.0,385090000.0
September 2021,99282000.0,56890000.0,-95806000.0,623888000.0,256747000.0
December 2021,84664000.0,58770000.0,-81151000.0,688783000.0,291137000.0
March 2022,87883000.0,61864000.0,-89633000.0,660751000.0,237937000.0
June 2022,-61285000.0,10510000.0,63659000.0,598194000.0,282779000.0
