,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,26524500.0,4818750.0,3078000.0,,
September 2009,26524500.0,4818750.0,3078000.0,,
December 2009,26524500.0,4818750.0,3078000.0,,
March 2010,26524500.0,4818750.0,3078000.0,,
June 2010,26539000.0,5242000.0,1888000.0,,
September 2010,26139000.0,5259000.0,3279000.0,,
December 2010,26473000.0,5322000.0,3811000.0,,
March 2011,34589000.0,5550000.0,-861000.0,,
June 2011,29429000.0,5591000.0,1373000.0,437421000.0,194305000.0
September 2011,29305000.0,5125000.0,2329000.0,439608000.0,199866000.0
December 2011,32171000.0,4574000.0,-1768000.0,443590000.0,205836000.0
March 2012,38312000.0,5221000.0,-7028000.0,446607000.0,211049000.0
June 2012,38775000.0,7074000.0,-721000.0,719903000.0,157761000.0
September 2012,38966000.0,7014000.0,-261000.0,,
December 2012,41143000.0,5793000.0,4515000.0,778947000.0,151463000.0
March 2013,43342000.0,6438000.0,-1215000.0,796471000.0,146440000.0
June 2013,41195000.0,6709000.0,-426000.0,790561000.0,141154000.0
September 2013,43356000.0,7003000.0,1338000.0,801153000.0,145234000.0
December 2013,38066000.0,7045000.0,5108000.0,795490000.0,141573000.0
March 2014,43826000.0,7367000.0,-1078000.0,792174000.0,140131000.0
June 2014,42583000.0,6718000.0,470000.0,798576000.0,147012000.0
September 2014,43289000.0,6069000.0,1069000.0,796114000.0,154305000.0
December 2014,48002000.0,6855000.0,-4153000.0,799331000.0,163446000.0
March 2015,44202000.0,6551000.0,-814000.0,783136000.0,157292000.0
June 2015,42104000.0,6202000.0,-757000.0,773058000.0,151449000.0
September 2015,44517000.0,6179000.0,-334000.0,771998000.0,160025000.0
December 2015,41568000.0,5808000.0,630000.0,760371000.0,151558000.0
March 2016,45109000.0,6864000.0,-43075000.0,753513000.0,149401000.0
June 2016,41460000.0,6709000.0,1300000.0,727063000.0,146254000.0
September 2016,29422000.0,5913000.0,13734000.0,726711000.0,152282000.0
December 2016,38652000.0,5951000.0,2887000.0,712170000.0,147802000.0
March 2017,53668000.0,5575000.0,-12913000.0,704318000.0,145051000.0
June 2017,41089000.0,6441000.0,-35000.0,707961000.0,153914000.0
September 2017,41608000.0,6107000.0,249000.0,700341000.0,150722000.0
December 2017,40588000.0,6457000.0,14019000.0,697806000.0,152495000.0
March 2018,34741000.0,6454000.0,2102000.0,698429000.0,156569000.0
June 2018,42082000.0,7374000.0,-469000.0,705472000.0,168032000.0
September 2018,45128000.0,7076000.0,2140000.0,693871000.0,120885000.0
December 2018,43904000.0,7210000.0,796000.0,783960000.0,142957000.0
March 2019,34282000.0,6598000.0,58873000.0,777795000.0,142740000.0
June 2019,39045000.0,6292000.0,-1275000.0,836438000.0,315292000.0
September 2019,44967000.0,7764000.0,-2736000.0,690364000.0,166357000.0
December 2019,46535000.0,8395000.0,-5709000.0,724879000.0,131976000.0
March 2020,186823000.0,7231000.0,-157067000.0,731961000.0,129046000.0
June 2020,40886000.0,9009000.0,-4268000.0,594214000.0,152913000.0
September 2020,45010000.0,9712000.0,-4268000.0,583759000.0,142238000.0
December 2020,42268000.0,8565000.0,-3544000.0,588521000.0,149704000.0
March 2021,63907000.0,9104000.0,-19468000.0,582245000.0,145657000.0
June 2021,48239000.0,7394000.0,-6972000.0,561438000.0,140879000.0
September 2021,49234000.0,8199000.0,-8351000.0,555763000.0,131321000.0
December 2021,43878000.0,7280000.0,-4958000.0,554103000.0,132185000.0
March 2022,52852000.0,7866000.0,-6266000.0,543178000.0,127686000.0
June 2022,55606000.0,8333000.0,-13004000.0,552751000.0,143345000.0
