,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,4545000.0,2008000.0,2530000.0,-3584000.0,27336000.0,24725000.0
June 2013,4959000.0,1842000.0,2911000.0,-3241000.0,26758000.0,24378000.0
September 2013,5227000.0,2052000.0,3207000.0,-2262000.0,26634000.0,23389000.0
December 2013,,2473000.0,3354000.0,-3189000.0,49126000.0,46075000.0
March 2014,6106000.0,2641000.0,3465000.0,-2110000.0,49371000.0,46587000.0
June 2014,5904000.0,3056000.0,2848000.0,-2897000.0,48307000.0,44986000.0
September 2014,5636000.0,3057000.0,2579000.0,-3930000.0,43865000.0,40748000.0
December 2014,,3432000.0,2771000.0,-4142000.0,41139000.0,37700000.0
March 2015,6437000.0,3477000.0,2960000.0,-3638000.0,37499000.0,34298000.0
June 2015,6352000.0,3493000.0,2690000.0,-4278000.0,34804000.0,31886000.0
September 2015,6269000.0,3684000.0,2508000.0,-5086000.0,31073000.0,28279000.0
December 2015,,3490000.0,2461000.0,-4846000.0,28461000.0,24927000.0
March 2016,6140000.0,3447000.0,2693000.0,-5093000.0,33232000.0,29367000.0
June 2016,6274000.0,3683000.0,2591000.0,-5574000.0,27153000.0,23756000.0
September 2016,5459000.0,2755000.0,2704000.0,-4623000.0,24627000.0,21307000.0
December 2016,,2380000.0,2322000.0,-3858000.0,21844000.0,18849000.0
March 2017,4841000.0,2427000.0,2414000.0,-3565000.0,35118000.0,32319000.0
June 2017,4933000.0,2319000.0,2614000.0,-3607000.0,30240000.0,27475000.0
September 2017,4721000.0,2368000.0,2353000.0,-3550000.0,27521000.0,25021000.0
December 2017,,2458000.0,2519000.0,-3409000.0,24636000.0,22008000.0
March 2018,5260000.0,2699000.0,2561000.0,-3970000.0,21163000.0,18791000.0
June 2018,4976000.0,2366000.0,2610000.0,-3484000.0,32431000.0,30395000.0
September 2018,4970000.0,2461000.0,2509000.0,-3260000.0,32532000.0,30622000.0
December 2018,,2422000.0,2302000.0,-3065000.0,36086000.0,34283000.0
March 2019,5688000.0,3242000.0,2446000.0,-3476000.0,34674000.0,31026000.0
June 2019,5555000.0,3215000.0,2340000.0,-4634000.0,40131000.0,34889000.0
September 2019,5234000.0,3139000.0,2095000.0,-4271000.0,35801000.0,30965000.0
December 2019,,2754000.0,2037000.0,-3063000.0,33404000.0,28364000.0
March 2020,4177000.0,1819000.0,1879000.0,-3165000.0,29911000.0,24744000.0
June 2020,3899000.0,2200000.0,1665000.0,-2979000.0,36621000.0,31736000.0
September 2020,2969000.0,1380000.0,1478000.0,-2065000.0,34868000.0,30105000.0
December 2020,,2145000.0,1798000.0,-2942000.0,32888000.0,28190000.0
March 2021,3834000.0,1887000.0,1947000.0,-1689000.0,30753000.0,26094000.0
June 2021,3446000.0,1652000.0,1794000.0,-2062000.0,28714000.0,24248000.0
September 2021,3993000.0,1807000.0,2186000.0,-1282000.0,29630000.0,24932000.0
December 2021,,1581000.0,2081000.0,-1583000.0,28973000.0,24158000.0
March 2022,3470000.0,1333000.0,2137000.0,-1164000.0,29774000.0,25132000.0
June 2022,3171000.0,1190000.0,1981000.0,-524000.0,29989000.0,25519000.0
