,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,4529750.0,3498500.0,-4529500.0,,
June 2013,4529750.0,3498500.0,-4529500.0,,
September 2013,4529750.0,3498500.0,-4529500.0,,
December 2013,4529750.0,3498500.0,-4529500.0,,
March 2014,4469000.0,3096000.0,-4470000.0,,
June 2014,5364000.0,3722000.0,-5363000.0,,
September 2014,5970000.0,4543000.0,-6025000.0,,
December 2014,5878000.0,4325000.0,-6026000.0,15964000.0,15022000.0
March 2015,6360000.0,4616000.0,-6500000.0,,
June 2015,7764000.0,5931000.0,-8039000.0,82454000.0,82076000.0
September 2015,8201000.0,5813000.0,-8485000.0,73657000.0,73300000.0
December 2015,9333000.0,6670000.0,-9606000.0,64223000.0,63584000.0
March 2016,9206000.0,6436000.0,-9418000.0,54269000.0,53386000.0
June 2016,9396000.0,6818000.0,-9445000.0,44560000.0,43729000.0
September 2016,8283000.0,5936000.0,-8419000.0,48940000.0,48299000.0
December 2016,8673000.0,6260000.0,-8778000.0,40209000.0,39528000.0
March 2017,7761000.0,5398000.0,-7876000.0,33422000.0,32815000.0
June 2017,6919000.0,4519000.0,-6974000.0,30816000.0,30261000.0
September 2017,7202000.0,4776000.0,-7017000.0,23313000.0,22812000.0
December 2017,5712000.0,3989000.0,-5497000.0,17897000.0,17463000.0
March 2018,7639000.0,5247000.0,-7652000.0,18290000.0,17919000.0
June 2018,6636000.0,4239000.0,-6479000.0,50847000.0,50683000.0
September 2018,6008000.0,3897000.0,-5679000.0,44699000.0,44541000.0
December 2018,6088000.0,3659000.0,-6060000.0,39169000.0,38915000.0
March 2019,6334000.0,4197000.0,-6038000.0,54497000.0,52649000.0
June 2019,7325000.0,5160000.0,-7131000.0,48529000.0,46991000.0
September 2019,6682000.0,4697000.0,-6514000.0,43834000.0,42726000.0
December 2019,6747000.0,4263000.0,-6610000.0,41780000.0,38958000.0
March 2020,8042000.0,5289000.0,-7952000.0,59176000.0,57140000.0
June 2020,9553000.0,6750000.0,-9508000.0,57087000.0,55598000.0
September 2020,10863000.0,7806000.0,-10862000.0,56850000.0,55512000.0
December 2020,8977000.0,,-8978000.0,47456000.0,46325000.0
March 2021,170085000.0,2593000.0,-170084000.0,148740000.0,147684000.0
June 2021,7486000.0,3478000.0,-7466000.0,140945000.0,140052000.0
September 2021,7898000.0,3788000.0,-7871000.0,135129000.0,134522000.0
December 2021,9507000.0,,-9491000.0,127514000.0,127075000.0
March 2022,15378000.0,,-15323000.0,114653000.0,114221000.0
June 2022,11449000.0,,-11250000.0,105293000.0,103821000.0
